08076700,4,0.316464,88.824355,171.862026,13.000000,-0.647269,0.991255
08075900,0,0.101371,42.950828,122.806340,-20.000000,-0.894793,0.791601
08076000,1,-0.082070,78.835226,155.716294,-30.000000,-0.718651,0.764340
08076180,2,-0.041417,33.348582,58.144927,-21.000000,-0.591971,0.873591
08076500,3,-0.085334,15.298824,-26.636988,-12.000000,3.208730,0.974987
08076700,4,-0.222019,118.765544,224.089284,0.000000,-0.845194,0.998178
08075900,0,0.607378,28.390204,88.104030,-5.000000,-0.801477,0.945549
08076000,1,0.309580,62.972285,89.661918,-30.000000,-0.002145,0.772476
08076180,2,0.798934,14.653259,-24.593903,-21.000000,2.200221,0.901823
08076500,3,-1.058870,21.071272,-36.078397,15.000000,14.917935,0.941693
08076700,4,0.635816,64.835362,124.901120,14.000000,-0.433894,0.979485
08075900,0,-0.347211,52.589517,146.817883,-24.000000,-0.981179,0.498781
08076000,1,-0.364599,88.530973,193.606868,-30.000000,-0.987770,0.802350
08076180,2,-0.116465,34.529289,64.941215,-21.000000,-0.969529,0.911736
08076500,3,0.742314,7.454554,13.822419,-9.000000,-0.805697,0.965387
08076700,4,-0.550982,133.799610,254.264885,14.000000,-0.933800,0.983297
08075900,0,-0.322727,52.109458,146.617002,-19.000000,-0.980200,0.626914
08076000,1,-0.308059,86.677491,191.843231,-30.000000,-0.147286,0.709803
08076180,2,-0.246135,36.479391,71.466725,107.000000,2.266094,0.203573
08076500,3,0.297354,12.309622,18.628399,-10.000000,13.097669,0.563556
08076700,4,-0.608293,136.249265,262.064170,10.000000,-0.754806,0.993072
08075900,0,0.006692,45.156818,126.498086,-19.000000,-0.914742,0.765536
08076000,1,-0.177359,82.233168,167.687459,-30.000000,-0.963587,0.773512
08076180,2,0.129879,30.482789,42.770830,-21.000000,-0.941699,0.880552
08076500,3,0.121835,13.761459,-27.193565,-9.000000,-0.434413,0.981481
08076700,4,-0.109716,113.176828,214.667514,12.000000,-0.878883,0.993934
08075900,0,-0.106747,47.665651,136.947541,-5.000000,3.862806,0.584618
08076000,1,-0.125152,80.389298,176.440314,-20.000000,3.304994,0.481768
08076180,2,-0.601680,41.357370,0.263210,107.000000,17.461246,-0.150087
08076500,3,-4.059318,33.031043,-34.911619,97.000000,55.232592,-0.170650
08076700,4,-0.096431,112.497336,218.104587,21.000000,0.027523,0.753437
08075900,0,0.037990,44.439706,126.815999,-6.000000,-0.924386,0.881256
08076000,1,-0.099195,79.456594,166.953546,-29.000000,0.080383,0.775913
08076180,2,0.128112,30.513727,47.592761,-21.000000,2.722399,0.735462
08076500,3,0.451293,10.877941,-12.638914,-7.000000,14.411654,0.905261
08076700,4,-0.013235,108.145023,208.830570,16.000000,-0.649320,0.970252
08075900,0,-0.409713,53.795596,152.156787,-1.000000,-0.998470,0.633258
08076000,1,-0.403395,89.780621,197.068334,-30.000000,-0.991901,0.723637
08076180,2,-0.207132,35.903957,69.419749,-21.000000,-0.978428,0.875203
08076500,3,0.726322,7.682385,14.440405,-7.000000,-0.813858,0.978936
08076700,4,-0.825490,145.158103,271.510854,13.000000,-0.973576,0.941325
08075900,0,-0.363400,52.904546,148.229606,-37.000000,-0.985123,0.502947
08076000,1,-0.386982,89.254069,194.985805,-30.000000,-0.990089,0.741567
08076180,2,-0.100977,34.288941,64.156222,-21.000000,-0.968158,0.903626
08076500,3,0.824953,6.144031,10.377296,-9.000000,-0.778322,0.966917
08076700,4,-0.640209,137.594529,259.276174,12.000000,-0.951289,0.982382
08075900,0,0.727245,23.662878,65.759064,-1.000000,0.479771,0.991280
08076000,1,0.729533,39.413922,41.661459,-15.000000,2.206125,0.877049
08076180,2,0.767461,15.758423,-24.672663,-1.000000,9.429781,0.905553
08076500,3,-4.056411,33.021554,-42.048310,1.000000,39.226661,0.857502
08076700,4,0.857883,40.501833,1.930122,23.000000,0.286656,0.939924
08075900,0,0.386455,35.489892,103.365915,-6.000000,-0.846455,0.889256
08076000,1,0.077666,72.784137,130.497283,-30.000000,-0.402509,0.761710
08076180,2,0.465188,23.898216,18.162658,-21.000000,0.650013,0.884185
08076500,3,-0.304570,16.772972,-27.045774,-13.000000,8.900734,0.959083
08076700,4,0.153834,98.827838,190.348617,12.000000,-0.672908,0.992982
08075900,0,0.386455,35.489892,103.365915,-6.000000,-0.846455,0.889256
08076000,1,0.077666,72.784137,130.497283,-30.000000,-0.402509,0.761710
08076180,2,0.465188,23.898216,18.162658,-21.000000,0.650013,0.884185
08076500,3,-0.304570,16.772972,-27.045774,-13.000000,8.900734,0.959083
08076700,4,0.153834,98.827838,190.348617,12.000000,-0.672908,0.992982
08075900,0,0.386455,35.489892,103.365915,-6.000000,-0.846455,0.889256
08076000,1,0.077666,72.784137,130.497283,-30.000000,-0.402509,0.761710
08076180,2,0.465188,23.898216,18.162658,-21.000000,0.650013,0.884185
08076500,3,-0.304570,16.772972,-27.045774,-13.000000,8.900734,0.959083
08076700,4,0.153834,98.827838,190.348617,12.000000,-0.672908,0.992982
08075900,0,0.678261,25.699991,80.177910,-3.000000,2.021844,0.982339
08076000,1,0.641272,45.391589,50.087034,-24.000000,2.468842,0.832981
08076180,2,0.649627,19.343275,-0.687559,-19.000000,11.579903,0.820966
08076500,3,-5.136090,36.376605,-42.254198,16.000000,47.057027,0.747843
08076700,4,0.845102,42.283878,73.927802,17.000000,0.304596,0.962460
08075900,0,0.386455,35.489892,103.365915,-6.000000,-0.846455,0.889256
08076000,1,0.077666,72.784137,130.497283,-30.000000,-0.402509,0.761710
08076180,2,0.465188,23.898216,18.162658,-21.000000,0.650013,0.884185
08076500,3,-0.304570,16.772972,-27.045774,-13.000000,8.900734,0.959083
08076700,4,0.153834,98.827838,190.348617,12.000000,-0.672908,0.992982
08075900,0,0.386455,35.489892,103.365915,-6.000000,-0.846455,0.889256
08076000,1,0.077666,72.784137,130.497283,-30.000000,-0.402509,0.761710
08076180,2,0.465188,23.898216,18.162658,-21.000000,0.650013,0.884185
08076500,3,-0.304570,16.772972,-27.045774,-13.000000,8.900734,0.959083
08076700,4,0.153834,98.827838,190.348617,12.000000,-0.672908,0.992982
08075900,0,0.586341,29.140870,89.584294,-4.000000,-0.674200,0.969289
08076000,1,0.420925,57.671354,85.739349,-28.000000,0.729017,0.790959
08076180,2,0.647179,19.410743,10.694241,-19.000000,4.452339,0.863276
08076500,3,-2.090393,25.815657,-38.753243,15.000000,24.667477,0.925567
08076700,4,0.638792,64.569914,130.876518,16.000000,-0.258018,0.978361
08075900,0,0.386455,35.489892,103.365915,-6.000000,-0.846455,0.889256
08076000,1,0.077666,72.784137,130.497283,-30.000000,-0.402509,0.761710
08076180,2,0.465188,23.898216,18.162658,-21.000000,0.650013,0.884185
08076500,3,-0.304570,16.772972,-27.045774,-13.000000,8.900734,0.959083
08076700,4,0.153834,98.827838,190.348617,12.000000,-0.672908,0.992982
08075900,0,0.386455,35.489892,103.365915,-6.000000,-0.846455,0.889256
08076000,1,0.077666,72.784137,130.497283,-30.000000,-0.402509,0.761710
08076180,2,0.465188,23.898216,18.162658,-21.000000,0.650013,0.884185
08076500,3,-0.304570,16.772972,-27.045774,-13.000000,8.900734,0.959083
08076700,4,0.153834,98.827838,190.348617,12.000000,-0.672908,0.992982
08075900,0,0.386455,35.489892,103.365915,-6.000000,-0.846455,0.889256
08076000,1,0.077666,72.784137,130.497283,-30.000000,-0.402509,0.761710
08076180,2,0.465188,23.898216,18.162658,-21.000000,0.650013,0.884185
08076500,3,-0.304570,16.772972,-27.045774,-13.000000,8.900734,0.959083
08076700,4,0.153834,98.827838,190.348617,12.000000,-0.672908,0.992982
08075900,0,0.386455,35.489892,103.365915,-6.000000,-0.846455,0.889256
08076000,1,0.077666,72.784137,130.497283,-30.000000,-0.402509,0.761710
08076180,2,0.465188,23.898216,18.162658,-21.000000,0.650013,0.884185
08076500,3,-0.304570,16.772972,-27.045774,-13.000000,8.900734,0.959083
08076700,4,0.153834,98.827838,190.348617,12.000000,-0.672908,0.992982
08075900,0,0.386455,35.489892,103.365915,-6.000000,-0.846455,0.889256
08076000,1,0.077666,72.784137,130.497283,-30.000000,-0.402509,0.761710
08076180,2,0.465188,23.898216,18.162658,-21.000000,0.650013,0.884185
08076500,3,-0.304570,16.772972,-27.045774,-13.000000,8.900734,0.959083
08076700,4,0.153834,98.827838,190.348617,12.000000,-0.672908,0.992982
08075900,0,0.686846,25.354803,81.708128,-4.000000,-0.121857,0.975244
08076000,1,0.496482,53.777444,57.342463,-30.000000,1.238739,0.783369
08076180,2,0.808149,14.313543,-22.485724,-21.000000,6.339702,0.902960
08076500,3,-2.696435,28.233702,-37.953987,15.000000,31.790862,0.878499
08076700,4,0.775905,50.858961,97.349498,16.000000,-0.037221,0.967337
08075900,0,0.692105,25.141015,80.379133,-4.000000,1.375095,0.979500
08076000,1,0.570654,49.658821,49.268407,-28.000000,2.002147,0.800548
08076180,2,0.728927,17.014075,-19.015511,-21.000000,9.980203,0.876166
08076500,3,-4.180463,33.424167,-38.048170,15.000000,42.213947,0.783002
08076700,4,0.820487,45.519765,81.837710,17.000000,0.183860,0.962219
08075900,0,0.386455,35.489892,103.365915,-6.000000,-0.846455,0.889256
08076000,1,0.077666,72.784137,130.497283,-30.000000,-0.402509,0.761710
08076180,2,0.465188,23.898216,18.162658,-21.000000,0.650013,0.884185
08076500,3,-0.304570,16.772972,-27.045774,-13.000000,8.900734,0.959083
08076700,4,0.153834,98.827838,190.348617,12.000000,-0.672908,0.992982
08075900,0,0.386455,35.489892,103.365915,-6.000000,-0.846455,0.889256
08076000,1,0.077666,72.784137,130.497283,-30.000000,-0.402509,0.761710
08076180,2,0.465188,23.898216,18.162658,-21.000000,0.650013,0.884185
08076500,3,-0.304570,16.772972,-27.045774,-13.000000,8.900734,0.959083
08076700,4,0.153834,98.827838,190.348617,12.000000,-0.672908,0.992982
08075900,0,0.692272,25.134182,80.864691,-4.000000,0.334919,0.978181
08076000,1,0.535501,51.651755,52.811372,-29.000000,1.611517,0.791288
08076180,2,0.784967,15.153675,-20.938174,-21.000000,7.860404,0.895903
08076500,3,-3.336616,30.581007,-38.009505,15.000000,36.648198,0.841328
08076700,4,0.798180,48.265190,90.486116,16.000000,0.078603,0.964569
08075900,0,0.386455,35.489892,103.365915,-6.000000,-0.846455,0.889256
08076000,1,0.077666,72.784137,130.497283,-30.000000,-0.402509,0.761710
08076180,2,0.465188,23.898216,18.162658,-21.000000,0.650013,0.884185
08076500,3,-0.304570,16.772972,-27.045774,-13.000000,8.900734,0.959083
08076700,4,0.153834,98.827838,190.348617,12.000000,-0.672908,0.992982
08075900,0,0.386455,35.489892,103.365915,-6.000000,-0.846455,0.889256
08076000,1,0.077666,72.784137,130.497283,-30.000000,-0.402509,0.761710
08076180,2,0.465188,23.898216,18.162658,-21.000000,0.650013,0.884185
08076500,3,-0.304570,16.772972,-27.045774,-13.000000,8.900734,0.959083
08076700,4,0.153834,98.827838,190.348617,12.000000,-0.672908,0.992982
08075900,0,0.386455,35.489892,103.365915,-6.000000,-0.846455,0.889256
08076000,1,0.077666,72.784137,130.497283,-30.000000,-0.402509,0.761710
08076180,2,0.465188,23.898216,18.162658,-21.000000,0.650013,0.884185
08076500,3,-0.304570,16.772972,-27.045774,-13.000000,8.900734,0.959083
08076700,4,0.153834,98.827838,190.348617,12.000000,-0.672908,0.992982
08075900,0,0.386455,35.489892,103.365915,-6.000000,-0.846455,0.889256
08076000,1,0.077666,72.784137,130.497283,-30.000000,-0.402509,0.761710
08076180,2,0.465188,23.898216,18.162658,-21.000000,0.650013,0.884185
08076500,3,-0.304570,16.772972,-27.045774,-13.000000,8.900734,0.959083
08076700,4,0.153834,98.827838,190.348617,12.000000,-0.672908,0.992982
08075900,0,0.386455,35.489892,103.365915,-6.000000,-0.846455,0.889256
08076000,1,0.077666,72.784137,130.497283,-30.000000,-0.402509,0.761710
08076180,2,0.465188,23.898216,18.162658,-21.000000,0.650013,0.884185
08076500,3,-0.304570,16.772972,-27.045774,-13.000000,8.900734,0.959083
08076700,4,0.153834,98.827838,190.348617,12.000000,-0.672908,0.992982
08075900,0,0.386455,35.489892,103.365915,-6.000000,-0.846455,0.889256
08076000,1,0.077666,72.784137,130.497283,-30.000000,-0.402509,0.761710
08076180,2,0.465188,23.898216,18.162658,-21.000000,0.650013,0.884185
08076500,3,-0.304570,16.772972,-27.045774,-13.000000,8.900734,0.959083
08076700,4,0.153834,98.827838,190.348617,12.000000,-0.672908,0.992982
08075900,0,0.770849,21.689153,62.238288,-1.000000,2.263492,0.989339
08076000,1,0.767278,36.560420,17.467549,-16.000000,2.848902,0.878360
08076180,2,0.617380,20.213853,-31.347406,-1.000000,12.777266,0.875474
08076500,3,-5.691197,37.986405,-45.038095,17.000000,48.980599,0.757535
08076700,4,0.800826,47.947715,-20.919985,21.000000,0.571042,0.948970
08075900,0,0.386455,35.489892,103.365915,-6.000000,-0.846455,0.889256
08076000,1,0.077666,72.784137,130.497283,-30.000000,-0.402509,0.761710
08076180,2,0.465188,23.898216,18.162658,-21.000000,0.650013,0.884185
08076500,3,-0.304570,16.772972,-27.045774,-13.000000,8.900734,0.959083
08076700,4,0.153834,98.827838,190.348617,12.000000,-0.672908,0.992982
08075900,0,0.386455,35.489892,103.365915,-6.000000,-0.846455,0.889256
08076000,1,0.077666,72.784137,130.497283,-30.000000,-0.402509,0.761710
08076180,2,0.465188,23.898216,18.162658,-21.000000,0.650013,0.884185
08076500,3,-0.304570,16.772972,-27.045774,-13.000000,8.900734,0.959083
08076700,4,0.153834,98.827838,190.348617,12.000000,-0.672908,0.992982
08075900,0,0.677287,25.738878,82.734036,-4.000000,2.716692,0.974341
08076000,1,0.566016,49.926339,48.943184,-30.000000,2.457020,0.798371
08076180,2,0.613300,20.321319,-14.404717,-21.000000,12.256648,0.813733
08076500,3,-5.195454,36.552146,-38.373434,16.000000,48.798138,0.687808
08076700,4,0.795207,48.619310,94.552286,16.000000,0.229065,0.973003
08075900,0,0.386455,35.489892,103.365915,-6.000000,-0.846455,0.889256
08076000,1,0.077666,72.784137,130.497283,-30.000000,-0.402509,0.761710
08076180,2,0.465188,23.898216,18.162658,-21.000000,0.650013,0.884185
08076500,3,-0.304570,16.772972,-27.045774,-13.000000,8.900734,0.959083
08076700,4,0.153834,98.827838,190.348617,12.000000,-0.672908,0.992982
08075900,0,0.386455,35.489892,103.365915,-6.000000,-0.846455,0.889256
08076000,1,0.077666,72.784137,130.497283,-30.000000,-0.402509,0.761710
08076180,2,0.465188,23.898216,18.162658,-21.000000,0.650013,0.884185
08076500,3,-0.304570,16.772972,-27.045774,-13.000000,8.900734,0.959083
08076700,4,0.153834,98.827838,190.348617,12.000000,-0.672908,0.992982
08075900,0,0.386455,35.489892,103.365915,-6.000000,-0.846455,0.889256
08076000,1,0.077666,72.784137,130.497283,-30.000000,-0.402509,0.761710
08076180,2,0.465188,23.898216,18.162658,-21.000000,0.650013,0.884185
08076500,3,-0.304570,16.772972,-27.045774,-13.000000,8.900734,0.959083
08076700,4,0.153834,98.827838,190.348617,12.000000,-0.672908,0.992982
08075900,0,0.703563,24.668762,73.355611,-2.000000,5.130943,0.975368
08076000,1,0.711023,40.740333,31.316070,-20.000000,4.045983,0.852416
08076180,2,0.276598,27.794251,-11.123098,-3.000000,19.047607,0.716698
08076500,3,-7.672166,43.245417,-43.044929,16.000000,61.513866,0.592915
08076700,4,0.857209,40.597725,19.165614,19.000000,0.703065,0.953332
08075900,0,0.386455,35.489892,103.365915,-6.000000,-0.846455,0.889256
08076000,1,0.077666,72.784137,130.497283,-30.000000,-0.402509,0.761710
08076180,2,0.465188,23.898216,18.162658,-21.000000,0.650013,0.884185
08076500,3,-0.304570,16.772972,-27.045774,-13.000000,8.900734,0.959083
08076700,4,0.153834,98.827838,190.348617,12.000000,-0.672908,0.992982
08075900,0,0.386455,35.489892,103.365915,-6.000000,-0.846455,0.889256
08076000,1,0.077666,72.784137,130.497283,-30.000000,-0.402509,0.761710
08076180,2,0.465188,23.898216,18.162658,-21.000000,0.650013,0.884185
08076500,3,-0.304570,16.772972,-27.045774,-13.000000,8.900734,0.959083
08076700,4,0.153834,98.827838,190.348617,12.000000,-0.672908,0.992982
08075900,0,0.386455,35.489892,103.365915,-6.000000,-0.846455,0.889256
08076000,1,0.077666,72.784137,130.497283,-30.000000,-0.402509,0.761710
08076180,2,0.465188,23.898216,18.162658,-21.000000,0.650013,0.884185
08076500,3,-0.304570,16.772972,-27.045774,-13.000000,8.900734,0.959083
08076700,4,0.153834,98.827838,190.348617,12.000000,-0.672908,0.992982
08075900,0,0.386455,35.489892,103.365915,-6.000000,-0.846455,0.889256
08076000,1,0.077666,72.784137,130.497283,-30.000000,-0.402509,0.761710
08076180,2,0.465188,23.898216,18.162658,-21.000000,0.650013,0.884185
08076500,3,-0.304570,16.772972,-27.045774,-13.000000,8.900734,0.959083
08076700,4,0.153834,98.827838,190.348617,12.000000,-0.672908,0.992982
08075900,0,0.386455,35.489892,103.365915,-6.000000,-0.846455,0.889256
08076000,1,0.077666,72.784137,130.497283,-30.000000,-0.402509,0.761710
08076180,2,0.465188,23.898216,18.162658,-21.000000,0.650013,0.884185
08076500,3,-0.304570,16.772972,-27.045774,-13.000000,8.900734,0.959083
08076700,4,0.153834,98.827838,190.348617,12.000000,-0.672908,0.992982
08075900,0,0.599231,28.683249,88.526133,-5.000000,-0.642629,0.968804
08076000,1,0.412315,58.098481,83.702121,-30.000000,0.730959,0.785268
08076180,2,0.694884,18.050852,2.770438,-21.000000,4.552480,0.873212
08076500,3,-2.034798,25.582396,-37.580375,15.000000,24.832548,0.922561
08076700,4,0.638921,64.558416,129.921699,16.000000,-0.251507,0.977301
08075900,0,0.386455,35.489892,103.365915,-6.000000,-0.846455,0.889256
08076000,1,0.077666,72.784137,130.497283,-30.000000,-0.402509,0.761710
08076180,2,0.465188,23.898216,18.162658,-21.000000,0.650013,0.884185
08076500,3,-0.304570,16.772972,-27.045774,-13.000000,8.900734,0.959083
08076700,4,0.153834,98.827838,190.348617,12.000000,-0.672908,0.992982
08075900,0,0.386455,35.489892,103.365915,-6.000000,-0.846455,0.889256
08076000,1,0.077666,72.784137,130.497283,-30.000000,-0.402509,0.761710
08076180,2,0.465188,23.898216,18.162658,-21.000000,0.650013,0.884185
08076500,3,-0.304570,16.772972,-27.045774,-13.000000,8.900734,0.959083
08076700,4,0.153834,98.827838,190.348617,12.000000,-0.672908,0.992982
08075900,0,0.386455,35.489892,103.365915,-6.000000,-0.846455,0.889256
08076000,1,0.077666,72.784137,130.497283,-30.000000,-0.402509,0.761710
08076180,2,0.465188,23.898216,18.162658,-21.000000,0.650013,0.884185
08076500,3,-0.304570,16.772972,-27.045774,-13.000000,8.900734,0.959083
08076700,4,0.153834,98.827838,190.348617,12.000000,-0.672908,0.992982
08075900,0,0.684960,25.431034,74.573288,-2.000000,4.015400,0.979153
08076000,1,0.703372,41.276132,43.258032,-20.000000,3.420814,0.858938
08076180,2,0.424403,24.792716,-13.580224,-3.000000,16.801939,0.771074
08076500,3,-6.638487,40.586349,-40.404208,-12.000000,56.448923,0.655458
08076700,4,0.855982,40.771794,27.485060,20.000000,0.571403,0.941855
08075900,0,0.386455,35.489892,103.365915,-6.000000,-0.846455,0.889256
08076000,1,0.077666,72.784137,130.497283,-30.000000,-0.402509,0.761710
08076180,2,0.465188,23.898216,18.162658,-21.000000,0.650013,0.884185
08076500,3,-0.304570,16.772972,-27.045774,-13.000000,8.900734,0.959083
08076700,4,0.153834,98.827838,190.348617,12.000000,-0.672908,0.992982
08075900,0,0.386455,35.489892,103.365915,-6.000000,-0.846455,0.889256
08076000,1,0.077666,72.784137,130.497283,-30.000000,-0.402509,0.761710
08076180,2,0.465188,23.898216,18.162658,-21.000000,0.650013,0.884185
08076500,3,-0.304570,16.772972,-27.045774,-13.000000,8.900734,0.959083
08076700,4,0.153834,98.827838,190.348617,12.000000,-0.672908,0.992982
08075900,0,0.386455,35.489892,103.365915,-6.000000,-0.846455,0.889256
08076000,1,0.077666,72.784137,130.497283,-30.000000,-0.402509,0.761710
08076180,2,0.465188,23.898216,18.162658,-21.000000,0.650013,0.884185
08076500,3,-0.304570,16.772972,-27.045774,-13.000000,8.900734,0.959083
08076700,4,0.153834,98.827838,190.348617,12.000000,-0.672908,0.992982
