Time,Discharge(m^3 s^-1),Observed(m^3 s^-1),Precip(mm h^-1),PET(mm h^-1),SM(%),Fast Flow(mm*1000),Slow Flow(mm*1000)
2017-08-25 23:06,107.70,nan,0.00,0.03,96.88,0.0000,0.0000
2017-08-25 23:08,107.29,nan,0.00,0.03,96.88,0.0000,0.0000
2017-08-25 23:10,106.89,nan,0.00,0.03,96.87,0.0000,0.0000
2017-08-25 23:12,106.49,nan,0.00,0.03,96.87,0.0000,0.0000
2017-08-25 23:14,106.09,nan,0.00,0.03,96.87,0.0000,0.0000
2017-08-25 23:16,105.70,nan,0.00,0.03,96.87,0.0000,0.0000
2017-08-25 23:18,105.31,nan,0.00,0.03,96.87,0.0000,0.0000
2017-08-25 23:20,104.91,nan,0.00,0.03,96.87,0.0000,0.0000
2017-08-25 23:22,104.52,nan,0.00,0.03,96.86,0.0000,0.0000
2017-08-25 23:24,104.14,nan,0.00,0.03,96.86,0.0000,0.0000
2017-08-25 23:26,103.75,nan,0.00,0.03,96.86,0.0000,0.0000
2017-08-25 23:28,103.37,nan,0.00,0.03,96.86,0.0000,0.0000
2017-08-25 23:30,102.99,nan,0.00,0.03,96.86,0.0000,0.0000
2017-08-25 23:32,102.61,nan,0.00,0.03,96.86,0.0000,0.0000
2017-08-25 23:34,102.23,nan,0.00,0.03,96.86,0.0000,0.0000
2017-08-25 23:36,101.85,nan,0.00,0.03,96.86,0.0000,0.0000
2017-08-25 23:38,101.48,nan,0.00,0.03,96.86,0.0000,0.0000
2017-08-25 23:40,101.11,nan,0.00,0.03,96.86,0.0000,0.0000
2017-08-25 23:42,100.74,nan,0.00,0.03,96.86,0.0000,0.0000
2017-08-25 23:44,100.37,nan,0.00,0.03,96.86,0.0000,0.0000
2017-08-25 23:46,100.00,nan,0.00,0.03,96.86,0.0000,0.0000
2017-08-25 23:48,99.64,nan,0.00,0.03,96.85,0.0000,0.0000
2017-08-25 23:50,99.28,nan,0.00,0.03,96.85,0.0000,0.0000
2017-08-25 23:52,98.91,nan,0.00,0.03,96.85,0.0000,0.0000
2017-08-25 23:54,98.56,nan,0.00,0.03,96.85,0.0000,0.0000
2017-08-25 23:56,98.20,nan,0.00,0.03,96.85,0.0000,0.0000
2017-08-25 23:58,97.84,nan,0.00,0.03,96.85,0.0000,0.0000
2017-08-26 00:00,97.49,nan,0.00,0.03,96.85,0.0000,0.0000
