datetime,discharge,stage
2017-04-01 05:00:00,50.687072,11.177016000000002
2017-04-01 05:15:00,50.403904,11.17092
2017-04-01 05:30:00,50.120736,11.158728
2017-04-01 05:45:00,49.837568,11.146536000000001
2017-04-01 06:00:00,49.5544,11.134344
2017-04-01 06:15:00,49.5544,11.134344
2017-04-01 06:30:00,49.837568,11.137392
2017-04-01 06:45:00,49.271232,11.119104
2017-04-01 07:00:00,48.988064,11.100816000000002
2017-04-01 07:15:00,48.988064,11.106912
2017-04-01 07:30:00,48.704896,11.091672
2017-04-01 07:45:00,48.704896,11.091672
2017-04-01 08:00:00,48.13856,11.070336000000001
2017-04-01 08:15:00,48.421728,11.073384
2017-04-01 08:30:00,48.13856,11.058144
2017-04-01 08:45:00,47.855392,11.045952000000002
2017-04-01 09:00:00,47.572224,11.039856
2017-04-01 09:15:00,47.289056,11.024616000000002
2017-04-01 09:30:00,47.289056,11.024616000000002
2017-04-01 09:45:00,46.72272,11.00328
2017-04-01 10:00:00,46.72272,11.000232000000002
2017-04-01 10:15:00,46.439552,10.981944
2017-04-01 10:30:00,46.439552,10.984992
2017-04-01 10:45:00,45.873216,10.960608
2017-04-01 11:00:00,45.590047999999996,10.951464
2017-04-01 11:15:00,45.30688,10.933176
2017-04-01 11:30:00,45.023711999999996,10.920984
2017-04-01 11:45:00,45.023711999999996,10.917936000000001
2017-04-01 12:00:00,45.023711999999996,10.914888000000001
2017-04-01 12:15:00,44.457376,10.899648
2017-04-01 12:30:00,44.457376,10.890504
2017-04-01 12:45:00,43.89104,10.872216000000002
2017-04-01 13:00:00,43.89104,10.86612
2017-04-01 13:15:00,43.607872,10.853928
2017-04-01 13:30:00,43.324704,10.844784
2017-04-01 13:45:00,43.041536,10.83564
2017-04-01 14:00:00,42.758368,10.817352000000001
2017-04-01 14:15:00,42.4752,10.808208
2017-04-01 14:30:00,42.192032,10.796016000000002
2017-04-01 14:45:00,41.908864,10.783824000000001
2017-04-01 15:00:00,41.625696,10.768584
