datetime,discharge,stage
2017-08-20 05:00:00,1.20063232,11.881103999999999
2017-08-20 05:15:00,1.17797888,11.878056
2017-08-20 05:30:00,1.17797888,11.878056
2017-08-20 05:45:00,1.17797888,11.878056
2017-08-20 06:00:00,1.17797888,11.878056
2017-08-20 06:15:00,1.17797888,11.878056
2017-08-20 06:30:00,1.17797888,11.878056
2017-08-20 06:45:00,1.15532544,11.875008000000001
2017-08-20 07:00:00,1.15532544,11.875008000000001
2017-08-20 07:15:00,1.15532544,11.875008000000001
2017-08-20 07:30:00,1.15532544,11.875008000000001
2017-08-20 07:45:00,1.17797888,11.878056
2017-08-20 08:00:00,1.15532544,11.875008000000001
2017-08-20 08:15:00,1.15532544,11.875008000000001
2017-08-20 08:30:00,1.132672,11.871960000000001
2017-08-20 08:45:00,1.132672,11.871960000000001
2017-08-20 09:00:00,1.15532544,11.875008000000001
2017-08-20 09:15:00,1.132672,11.871960000000001
2017-08-20 09:30:00,1.132672,11.868912
2017-08-20 09:45:00,1.132672,11.868912
2017-08-20 10:00:00,1.132672,11.868912
2017-08-20 10:15:00,1.132672,11.868912
2017-08-20 10:30:00,1.132672,11.868912
2017-08-20 10:45:00,1.132672,11.868912
2017-08-20 11:00:00,1.132672,11.868912
2017-08-20 11:15:00,1.11001856,11.865864
2017-08-20 11:30:00,1.132672,11.868912
2017-08-20 11:45:00,1.11001856,11.865864
2017-08-20 12:00:00,1.11001856,11.865864
2017-08-20 12:15:00,1.11001856,11.865864
2017-08-20 12:30:00,1.0901968,11.862816
2017-08-20 12:45:00,1.0901968,11.862816
2017-08-20 13:00:00,1.0901968,11.862816
2017-08-20 13:15:00,1.0901968,11.862816
2017-08-20 13:30:00,1.0901968,11.862816
2017-08-20 13:45:00,1.0901968,11.862816
2017-08-20 14:00:00,1.0873651199999999,11.862816
2017-08-20 14:15:00,1.0675433600000002,11.859767999999999
2017-08-20 14:30:00,1.0873651199999999,11.862816
2017-08-20 14:45:00,1.0675433600000002,11.859767999999999
2017-08-20 15:00:00,1.0675433600000002,11.859767999999999
2017-08-20 15:15:00,1.0477216,11.856720000000001
2017-08-20 15:30:00,1.0675433600000002,11.859767999999999
2017-08-20 15:45:00,1.0675433600000002,11.859767999999999
2017-08-20 16:00:00,1.0675433600000002,11.859767999999999
2017-08-20 16:15:00,1.04488992,11.856720000000001
2017-08-20 16:30:00,1.04488992,11.856720000000001
2017-08-20 16:45:00,1.04488992,11.856720000000001
2017-08-20 17:00:00,1.04488992,11.856720000000001
2017-08-20 17:15:00,1.02506816,11.853672000000001
2017-08-20 17:30:00,1.04488992,11.856720000000001
2017-08-20 17:45:00,1.02506816,11.853672000000001
2017-08-20 18:00:00,1.04488992,11.856720000000001
2017-08-20 18:15:00,1.02506816,11.853672000000001
2017-08-20 18:30:00,1.04488992,11.856720000000001
2017-08-20 18:45:00,1.04488992,11.856720000000001
2017-08-20 19:00:00,1.02506816,11.853672000000001
2017-08-20 19:15:00,1.02506816,11.853672000000001
2017-08-20 19:30:00,1.0052464,11.850624000000002
2017-08-20 19:45:00,1.02506816,11.853672000000001
2017-08-20 20:00:00,1.02506816,11.853672000000001
2017-08-20 20:15:00,1.0052464,11.850624000000002
2017-08-20 20:30:00,1.02506816,11.853672000000001
2017-08-20 20:45:00,1.02506816,11.853672000000001
2017-08-20 21:00:00,1.02506816,11.853672000000001
2017-08-20 21:15:00,1.02506816,11.853672000000001
2017-08-20 21:30:00,1.02506816,11.853672000000001
2017-08-20 21:45:00,1.02506816,11.853672000000001
2017-08-20 22:00:00,1.02506816,11.853672000000001
2017-08-20 22:15:00,1.02506816,11.853672000000001
2017-08-20 22:30:00,1.02506816,11.853672000000001
2017-08-20 22:45:00,1.02506816,11.853672000000001
2017-08-20 23:00:00,1.04488992,11.856720000000001
2017-08-20 23:15:00,1.0222364800000001,11.853672000000001
2017-08-20 23:30:00,1.0222364800000001,11.853672000000001
2017-08-20 23:45:00,1.04488992,11.856720000000001
2017-08-21 00:00:00,1.04488992,11.856720000000001
2017-08-21 00:15:00,1.0420582399999998,11.856720000000001
2017-08-21 00:30:00,1.0420582399999998,11.856720000000001
2017-08-21 00:45:00,1.0420582399999998,11.856720000000001
2017-08-21 01:00:00,1.06471168,11.859767999999999
2017-08-21 01:15:00,1.06471168,11.859767999999999
2017-08-21 01:30:00,1.06471168,11.859767999999999
2017-08-21 01:45:00,1.06471168,11.859767999999999
2017-08-21 02:00:00,1.06471168,11.859767999999999
2017-08-21 02:15:00,1.06471168,11.859767999999999
2017-08-21 02:30:00,1.08453344,11.862816
2017-08-21 02:45:00,1.08453344,11.862816
2017-08-21 03:00:00,1.06188,11.859767999999999
2017-08-21 03:15:00,1.08453344,11.862816
2017-08-21 03:30:00,1.08453344,11.862816
2017-08-21 03:45:00,1.08453344,11.862816
2017-08-21 04:00:00,1.08453344,11.862816
2017-08-21 04:15:00,1.08453344,11.862816
2017-08-21 04:30:00,1.08453344,11.862816
2017-08-21 04:45:00,1.08453344,11.862816
2017-08-21 05:00:00,1.1043552,11.865864
