datetime,discharge,stage
2017-04-01 05:00:00,,0.621792
2017-04-01 05:15:00,,0.621792
2017-04-01 05:30:00,,0.612648
2017-04-01 05:45:00,,0.600456
2017-04-01 06:00:00,,0.588264
2017-04-01 06:15:00,,0.582168
2017-04-01 06:30:00,,0.554736
2017-04-01 06:45:00,,0.5334
2017-04-01 07:00:00,,0.527304
2017-04-01 07:15:00,,0.5334
2017-04-01 07:30:00,,0.524256
2017-04-01 07:45:00,,0.509016
2017-04-01 08:00:00,,0.49377600000000005
2017-04-01 08:15:00,,0.48463200000000006
2017-04-01 08:30:00,,0.48158400000000007
2017-04-01 08:45:00,,0.46024800000000005
2017-04-01 09:00:00,,0.445008
2017-04-01 09:15:00,,0.423672
2017-04-01 09:30:00,,0.423672
2017-04-01 09:45:00,,0.39928800000000003
2017-04-01 10:00:00,,0.405384
2017-04-01 10:15:00,,0.405384
2017-04-01 10:30:00,,0.405384
2017-04-01 10:45:00,,0.402336
2017-04-01 11:00:00,,0.39014400000000005
2017-04-01 11:15:00,,0.381
2017-04-01 11:30:00,,0.39928800000000003
2017-04-01 11:45:00,,0.39319200000000004
2017-04-01 12:00:00,,0.38709600000000005
2017-04-01 12:15:00,,0.381
2017-04-01 12:30:00,,0.39014400000000005
2017-04-01 12:45:00,,0.39624000000000004
2017-04-01 13:00:00,,0.41757600000000006
2017-04-01 13:15:00,,0.454152
2017-04-01 13:30:00,,0.49072800000000005
2017-04-01 13:45:00,,0.5181600000000001
2017-04-01 14:00:00,,0.5455920000000001
2017-04-01 14:15:00,,0.59436
2017-04-01 14:30:00,,0.6309359999999999
2017-04-01 14:45:00,,0.65532
2017-04-01 15:00:00,,0.6400800000000001
2017-04-01 15:15:00,,0.694944
2017-04-01 15:30:00,,0.7284720000000001
2017-04-01 15:45:00,,0.7406640000000001
2017-04-01 16:00:00,,0.765048
2017-04-01 16:15:00,,0.768096
2017-04-01 16:30:00,,0.7985760000000001
2017-04-01 16:45:00,,0.813816
2017-04-01 17:00:00,,0.8351520000000001
2017-04-01 17:15:00,,0.85344
2017-04-01 17:30:00,,0.877824
2017-04-01 17:45:00,,0.9052560000000001
2017-04-01 18:00:00,,0.9174479999999999
2017-04-01 18:15:00,,0.9265920000000001
2017-04-01 18:30:00,,0.941832
2017-04-01 18:45:00,,0.978408
2017-04-01 19:00:00,,0.996696
2017-04-01 19:15:00,,0.9723120000000001
2017-04-01 19:30:00,,0.9753600000000001
2017-04-01 19:45:00,,0.9814560000000001
2017-04-01 20:00:00,,0.9814560000000001
2017-04-01 20:15:00,,0.9662160000000001
2017-04-01 20:30:00,,0.957072
2017-04-01 20:45:00,,0.9814560000000001
2017-04-01 21:00:00,,1.02108
2017-04-01 21:15:00,,1.02108
2017-04-01 21:30:00,,0.9906
2017-04-01 21:45:00,,0.9631680000000001
2017-04-01 22:00:00,,0.9326880000000001
2017-04-01 22:15:00,,0.9113520000000002
2017-04-01 22:30:00,,0.908304
2017-04-01 22:45:00,,0.896112
2017-04-01 23:00:00,,0.877824
2017-04-01 23:15:00,,0.865632
2017-04-01 23:30:00,,0.850392
2017-04-01 23:45:00,,0.8382000000000001
2017-04-02 00:00:00,,0.8321040000000001
2017-04-02 00:15:00,,0.8351520000000001
2017-04-02 00:30:00,,0.850392
2017-04-02 00:45:00,,0.80772
2017-04-02 01:00:00,,0.795528
2017-04-02 01:15:00,,0.7741920000000001
2017-04-02 01:30:00,,0.7741920000000001
2017-04-02 01:45:00,,0.7315200000000001
2017-04-02 02:00:00,,0.710184
2017-04-02 02:15:00,,0.704088
2017-04-02 02:30:00,,0.704088
2017-04-02 02:45:00,,0.70104
2017-04-02 03:00:00,,0.713232
2017-04-02 03:15:00,,0.7284720000000001
2017-04-02 03:30:00,,0.7315200000000001
2017-04-02 03:45:00,,0.7528560000000001
2017-04-02 04:00:00,,0.7467600000000001
2017-04-02 04:15:00,,0.725424
2017-04-02 04:30:00,,0.71628
2017-04-02 04:45:00,,0.713232
2017-04-02 05:00:00,,0.7406640000000001
2017-04-02 05:15:00,,0.7711439999999999
2017-04-02 05:30:00,,0.789432
2017-04-02 05:45:00,,0.789432
2017-04-02 06:00:00,,0.7985760000000001
2017-04-02 06:15:00,,0.7772399999999999
2017-04-02 06:30:00,,0.7741920000000001
2017-04-02 06:45:00,,0.7315200000000001
2017-04-02 07:00:00,,0.725424
2017-04-02 07:15:00,,0.725424
2017-04-02 07:30:00,,0.713232
2017-04-02 07:45:00,,0.679704
2017-04-02 08:00:00,,0.643128
2017-04-02 08:15:00,,0.62484
2017-04-02 08:30:00,,0.627888
2017-04-02 08:45:00,,0.597408
2017-04-02 09:00:00,,0.597408
2017-04-02 09:15:00,,0.585216
2017-04-02 09:30:00,,0.57912
2017-04-02 09:45:00,,0.573024
2017-04-02 10:00:00,,0.554736
2017-04-02 10:15:00,,0.530352
2017-04-02 10:30:00,,0.509016
2017-04-02 10:45:00,,0.496824
2017-04-02 11:00:00,,0.48463200000000006
2017-04-02 11:15:00,,0.47244
2017-04-02 11:30:00,,0.48768000000000006
2017-04-02 11:45:00,,0.48463200000000006
2017-04-02 12:00:00,,0.50292
2017-04-02 12:15:00,,0.512064
2017-04-02 12:30:00,,0.48463200000000006
2017-04-02 12:45:00,,0.48768000000000006
2017-04-02 13:00:00,,0.509016
2017-04-02 13:15:00,,0.509016
2017-04-02 13:30:00,,0.499872
2017-04-02 13:45:00,,0.5181600000000001
2017-04-02 14:00:00,,0.54864
2017-04-02 14:15:00,,0.54864
2017-04-02 14:30:00,,0.5455920000000001
2017-04-02 14:45:00,,0.56388
2017-04-02 15:00:00,,0.606552
2017-04-02 15:15:00,,0.661416
2017-04-02 15:30:00,,0.70104
2017-04-02 15:45:00,,0.7467600000000001
2017-04-02 16:00:00,,0.7741920000000001
2017-04-02 16:15:00,,0.789432
2017-04-02 16:30:00,,0.743712
2017-04-02 16:45:00,,0.783336
2017-04-02 17:00:00,,0.8290560000000001
2017-04-02 17:15:00,,0.789432
2017-04-02 17:30:00,,0.85344
2017-04-02 17:45:00,,0.8686800000000001
2017-04-02 18:00:00,,0.865632
2017-04-02 18:15:00,,0.8351520000000001
2017-04-02 18:30:00,,0.844296
2017-04-02 18:45:00,,0.8717280000000001
2017-04-02 19:00:00,,0.8991600000000001
2017-04-02 19:15:00,,0.923544
2017-04-02 19:30:00,,0.94488
2017-04-02 19:45:00,,0.957072
2017-04-02 20:00:00,,0.9631680000000001
2017-04-02 20:15:00,,0.96012
2017-04-02 20:30:00,,0.94488
2017-04-02 20:45:00,,0.935736
2017-04-02 21:00:00,,0.9265920000000001
2017-04-02 21:15:00,,0.9174479999999999
2017-04-02 21:30:00,,0.902208
2017-04-02 21:45:00,,0.8808720000000001
2017-04-02 22:00:00,,0.908304
2017-04-02 22:15:00,,0.9265920000000001
2017-04-02 22:30:00,,0.9326880000000001
2017-04-02 22:45:00,,0.9265920000000001
2017-04-02 23:00:00,,0.9174479999999999
2017-04-02 23:15:00,,0.8991600000000001
2017-04-02 23:30:00,,0.890016
2017-04-02 23:45:00,,0.877824
2017-04-03 00:00:00,,0.856488
2017-04-03 00:15:00,,0.856488
2017-04-03 00:30:00,,0.8686800000000001
2017-04-03 00:45:00,,0.8869680000000001
2017-04-03 01:00:00,,0.896112
2017-04-03 01:15:00,,0.877824
2017-04-03 01:30:00,,0.877824
2017-04-03 01:45:00,,0.862584
2017-04-03 02:00:00,,0.890016
2017-04-03 02:15:00,,0.856488
2017-04-03 02:30:00,,0.819912
2017-04-03 02:45:00,,0.8229600000000001
2017-04-03 03:00:00,,0.8229600000000001
2017-04-03 03:15:00,,0.816864
2017-04-03 03:30:00,,0.819912
2017-04-03 03:45:00,,0.8229600000000001
2017-04-03 04:00:00,,0.8260080000000001
