datetime,discharge,stage
2017-08-20 05:00:00,,-0.009144
2017-08-20 05:15:00,,-0.0030480000000000004
2017-08-20 05:30:00,,-0.024384000000000003
2017-08-20 05:45:00,,-0.05181600000000001
2017-08-20 06:00:00,,-0.08534400000000002
2017-08-20 06:15:00,,-0.08229600000000001
2017-08-20 06:30:00,,-0.10363200000000002
2017-08-20 06:45:00,,-0.10363200000000002
2017-08-20 07:00:00,,-0.11582400000000001
2017-08-20 07:15:00,,-0.118872
2017-08-20 07:30:00,,-0.128016
2017-08-20 07:45:00,,-0.140208
2017-08-20 08:00:00,,-0.140208
2017-08-20 08:15:00,,-0.124968
2017-08-20 08:30:00,,-0.11582400000000001
2017-08-20 08:45:00,,-0.09753600000000001
2017-08-20 09:00:00,,-0.070104
2017-08-20 09:15:00,,-0.048768000000000006
2017-08-20 09:30:00,,-0.021336000000000004
2017-08-20 09:45:00,,0.009144
2017-08-20 10:00:00,,0.036576
2017-08-20 10:15:00,,0.064008
2017-08-20 10:30:00,,0.094488
2017-08-20 10:45:00,,0.12192000000000001
2017-08-20 11:00:00,,0.16459200000000002
2017-08-20 11:15:00,,0.201168
2017-08-20 11:30:00,,0.23164800000000002
2017-08-20 11:45:00,,0.27432
2017-08-20 12:00:00,,0.31699200000000005
2017-08-20 12:15:00,,0.344424
2017-08-20 12:30:00,,0.38709600000000005
2017-08-20 12:45:00,,0.41452800000000006
2017-08-20 13:00:00,,0.438912
2017-08-20 13:15:00,,0.46329600000000004
2017-08-20 13:30:00,,0.475488
2017-08-20 13:45:00,,0.478536
2017-08-20 14:00:00,,0.48463200000000006
2017-08-20 14:15:00,,0.475488
2017-08-20 14:30:00,,0.48158400000000007
2017-08-20 14:45:00,,0.47244
2017-08-20 15:00:00,,0.475488
2017-08-20 15:15:00,,0.48768000000000006
2017-08-20 15:30:00,,0.48158400000000007
2017-08-20 15:45:00,,0.48158400000000007
2017-08-20 16:00:00,,0.475488
2017-08-20 16:15:00,,0.475488
2017-08-20 16:30:00,,0.48463200000000006
2017-08-20 16:45:00,,0.49072800000000005
2017-08-20 17:00:00,,0.48768000000000006
2017-08-20 17:15:00,,0.454152
2017-08-20 17:30:00,,0.47244
2017-08-20 17:45:00,,0.46634400000000004
2017-08-20 18:00:00,,0.47244
2017-08-20 18:15:00,,0.454152
2017-08-20 18:30:00,,0.46024800000000005
2017-08-20 18:45:00,,0.46634400000000004
2017-08-20 19:00:00,,0.47244
2017-08-20 19:15:00,,0.47244
2017-08-20 19:30:00,,0.448056
2017-08-20 19:45:00,,0.43586400000000003
2017-08-20 20:00:00,,0.451104
2017-08-20 20:15:00,,0.46024800000000005
2017-08-20 20:30:00,,0.451104
2017-08-20 20:45:00,,0.405384
2017-08-20 21:00:00,,0.405384
2017-08-20 21:15:00,,0.405384
2017-08-20 21:30:00,,0.451104
2017-08-20 21:45:00,,0.46329600000000004
2017-08-20 22:00:00,,0.46634400000000004
2017-08-20 22:15:00,,0.48463200000000006
2017-08-20 22:30:00,,0.475488
2017-08-20 22:45:00,,0.49072800000000005
2017-08-20 23:00:00,,0.505968
2017-08-20 23:15:00,,0.527304
2017-08-20 23:30:00,,0.536448
2017-08-20 23:45:00,,0.524256
2017-08-21 00:00:00,,0.524256
2017-08-21 00:15:00,,0.505968
2017-08-21 00:30:00,,0.512064
2017-08-21 00:45:00,,0.512064
2017-08-21 01:00:00,,0.5181600000000001
2017-08-21 01:15:00,,0.499872
2017-08-21 01:30:00,,0.505968
2017-08-21 01:45:00,,0.46939200000000003
2017-08-21 02:00:00,,0.49377600000000005
2017-08-21 02:15:00,,0.496824
2017-08-21 02:30:00,,0.48158400000000007
2017-08-21 02:45:00,,0.445008
2017-08-21 03:00:00,,0.429768
2017-08-21 03:15:00,,0.374904
2017-08-21 03:30:00,,0.371856
2017-08-21 03:45:00,,0.33528
2017-08-21 04:00:00,,0.307848
2017-08-21 04:15:00,,0.298704
2017-08-21 04:30:00,,0.252984
2017-08-21 04:45:00,,0.249936
2017-08-21 05:00:00,,0.225552
2017-08-21 05:15:00,,0.23469600000000002
2017-08-21 05:30:00,,0.216408
2017-08-21 05:45:00,,0.173736
2017-08-21 06:00:00,,0.15849600000000003
2017-08-21 06:15:00,,0.128016
2017-08-21 06:30:00,,0.12192000000000001
2017-08-21 06:45:00,,0.09144000000000001
2017-08-21 07:00:00,,0.07924800000000001
2017-08-21 07:15:00,,0.0762
2017-08-21 07:30:00,,0.048768000000000006
2017-08-21 07:45:00,,0.06096000000000001
2017-08-21 08:00:00,,0.039624000000000006
2017-08-21 08:15:00,,0.048768000000000006
2017-08-21 08:30:00,,0.05181600000000001
2017-08-21 08:45:00,,0.045720000000000004
2017-08-21 09:00:00,,0.030480000000000004
2017-08-21 09:15:00,,0.009144
2017-08-21 09:30:00,,0.039624000000000006
2017-08-21 09:45:00,,0.045720000000000004
2017-08-21 10:00:00,,0.094488
2017-08-21 10:15:00,,0.109728
2017-08-21 10:30:00,,0.13716
2017-08-21 10:45:00,,0.16154400000000002
2017-08-21 11:00:00,,0.185928
2017-08-21 11:15:00,,0.23469600000000002
2017-08-21 11:30:00,,0.265176
2017-08-21 11:45:00,,0.3048
2017-08-21 12:00:00,,0.32918400000000003
2017-08-21 12:15:00,,0.347472
2017-08-21 12:30:00,,0.39624000000000004
2017-08-21 12:45:00,,0.408432
2017-08-21 13:00:00,,0.44196
2017-08-21 13:15:00,,0.49072800000000005
2017-08-21 13:30:00,,0.49072800000000005
2017-08-21 13:45:00,,0.5334
2017-08-21 14:00:00,,0.56388
2017-08-21 14:15:00,,0.54864
2017-08-21 14:30:00,,0.576072
2017-08-21 14:45:00,,0.57912
2017-08-21 15:00:00,,0.585216
2017-08-21 15:15:00,,0.576072
2017-08-21 15:30:00,,0.54864
2017-08-21 15:45:00,,0.5577840000000001
2017-08-21 16:00:00,,0.569976
2017-08-21 16:15:00,,0.573024
2017-08-21 16:30:00,,0.588264
2017-08-21 16:45:00,,0.600456
2017-08-21 17:00:00,,0.606552
2017-08-21 17:15:00,,0.600456
2017-08-21 17:30:00,,0.5669280000000001
2017-08-21 17:45:00,,0.56388
2017-08-21 18:00:00,,0.554736
2017-08-21 18:15:00,,0.536448
2017-08-21 18:30:00,,0.530352
2017-08-21 18:45:00,,0.521208
2017-08-21 19:00:00,,0.512064
2017-08-21 19:15:00,,0.478536
2017-08-21 19:30:00,,0.49377600000000005
2017-08-21 19:45:00,,0.527304
2017-08-21 20:00:00,,0.5334
2017-08-21 20:15:00,,0.5394960000000001
2017-08-21 20:30:00,,0.542544
2017-08-21 20:45:00,,0.5455920000000001
2017-08-21 21:00:00,,0.5334
2017-08-21 21:15:00,,0.527304
2017-08-21 21:30:00,,0.5394960000000001
2017-08-21 21:45:00,,0.542544
2017-08-21 22:00:00,,0.5577840000000001
2017-08-21 22:15:00,,0.530352
2017-08-21 22:30:00,,0.582168
2017-08-21 22:45:00,,0.573024
2017-08-21 23:00:00,,0.560832
2017-08-21 23:15:00,,0.5577840000000001
2017-08-21 23:30:00,,0.573024
2017-08-21 23:45:00,,0.576072
2017-08-22 00:00:00,,0.597408
2017-08-22 00:15:00,,0.600456
2017-08-22 00:30:00,,0.6096
2017-08-22 00:45:00,,0.62484
2017-08-22 01:00:00,,0.6309359999999999
2017-08-22 01:15:00,,0.615696
2017-08-22 01:30:00,,0.621792
2017-08-22 01:45:00,,0.606552
2017-08-22 02:00:00,,0.6096
2017-08-22 02:15:00,,0.59436
2017-08-22 02:30:00,,0.576072
2017-08-22 02:45:00,,0.554736
2017-08-22 03:00:00,,0.524256
2017-08-22 03:15:00,,0.505968
2017-08-22 03:30:00,,0.475488
2017-08-22 03:45:00,,0.445008
2017-08-22 04:00:00,,0.423672
2017-08-22 04:15:00,,0.402336
2017-08-22 04:30:00,,0.39014400000000005
2017-08-22 04:45:00,,0.371856
2017-08-22 05:00:00,,0.347472
2017-08-22 05:15:00,,0.32308800000000004
2017-08-22 05:30:00,,0.31699200000000005
2017-08-22 05:45:00,,0.28346400000000005
2017-08-22 06:00:00,,0.262128
2017-08-22 06:15:00,,0.222504
2017-08-22 06:30:00,,0.23164800000000002
2017-08-22 06:45:00,,0.204216
2017-08-22 07:00:00,,0.192024
2017-08-22 07:15:00,,0.176784
2017-08-22 07:30:00,,0.17068800000000003
2017-08-22 07:45:00,,0.143256
2017-08-22 08:00:00,,0.131064
2017-08-22 08:15:00,,0.09753600000000001
2017-08-22 08:30:00,,0.088392
2017-08-22 08:45:00,,0.100584
2017-08-22 09:00:00,,0.073152
2017-08-22 09:15:00,,0.067056
2017-08-22 09:30:00,,0.033528
2017-08-22 09:45:00,,0.024384000000000003
2017-08-22 10:00:00,,0.0762
2017-08-22 10:15:00,,0.064008
2017-08-22 10:30:00,,0.057912000000000005
2017-08-22 10:45:00,,0.07924800000000001
2017-08-22 11:00:00,,0.08229600000000001
2017-08-22 11:15:00,,0.08534400000000002
2017-08-22 11:30:00,,0.109728
2017-08-22 11:45:00,,0.146304
2017-08-22 12:00:00,,0.173736
2017-08-22 12:15:00,,0.204216
2017-08-22 12:30:00,,0.23469600000000002
2017-08-22 12:45:00,,0.265176
2017-08-22 13:00:00,,0.298704
2017-08-22 13:15:00,,0.33528
2017-08-22 13:30:00,,0.356616
2017-08-22 13:45:00,,0.41148000000000007
2017-08-22 14:00:00,,0.408432
2017-08-22 14:15:00,,0.451104
2017-08-22 14:30:00,,0.45720000000000005
2017-08-22 14:45:00,,0.496824
2017-08-22 15:00:00,,0.49377600000000005
2017-08-22 15:15:00,,0.530352
2017-08-22 15:30:00,,0.512064
2017-08-22 15:45:00,,0.5394960000000001
2017-08-22 16:00:00,,0.5394960000000001
2017-08-22 16:15:00,,0.5455920000000001
2017-08-22 16:30:00,,0.530352
2017-08-22 16:45:00,,0.5334
2017-08-22 17:00:00,,0.512064
2017-08-22 17:15:00,,0.521208
2017-08-22 17:30:00,,0.521208
2017-08-22 17:45:00,,0.524256
2017-08-22 18:00:00,,0.50292
2017-08-22 18:15:00,,0.50292
2017-08-22 18:30:00,,0.496824
2017-08-22 18:45:00,,0.48463200000000006
2017-08-22 19:00:00,,0.48463200000000006
2017-08-22 19:15:00,,0.46939200000000003
2017-08-22 19:30:00,,0.445008
2017-08-22 19:45:00,,0.454152
2017-08-22 20:00:00,,0.448056
2017-08-22 20:15:00,,0.438912
2017-08-22 20:30:00,,0.41452800000000006
2017-08-22 20:45:00,,0.405384
2017-08-22 21:00:00,,0.39928800000000003
2017-08-22 21:15:00,,0.39928800000000003
2017-08-22 21:30:00,,0.41452800000000006
2017-08-22 21:45:00,,0.41452800000000006
2017-08-22 22:00:00,,0.41148000000000007
2017-08-22 22:15:00,,0.405384
2017-08-22 22:30:00,,0.41757600000000006
2017-08-22 22:45:00,,0.402336
2017-08-22 23:00:00,,0.451104
2017-08-22 23:15:00,,0.45720000000000005
2017-08-22 23:30:00,,0.48768000000000006
2017-08-22 23:45:00,,0.46634400000000004
2017-08-23 00:00:00,,0.48463200000000006
2017-08-23 00:15:00,,0.48463200000000006
2017-08-23 00:30:00,,0.499872
2017-08-23 00:45:00,,0.512064
2017-08-23 01:00:00,,0.505968
2017-08-23 01:15:00,,0.5394960000000001
2017-08-23 01:30:00,,0.54864
2017-08-23 01:45:00,,0.536448
2017-08-23 02:00:00,,0.569976
2017-08-23 02:15:00,,0.560832
2017-08-23 02:30:00,,0.5913120000000001
2017-08-23 02:45:00,,0.621792
2017-08-23 03:00:00,,0.603504
2017-08-23 03:15:00,,0.62484
2017-08-23 03:30:00,,0.600456
2017-08-23 03:45:00,,0.603504
2017-08-23 04:00:00,,0.554736
2017-08-23 04:15:00,,0.560832
2017-08-23 04:30:00,,0.524256
2017-08-23 04:45:00,,0.50292
2017-08-23 05:00:00,,0.46939200000000003
2017-08-23 05:15:00,,0.451104
2017-08-23 05:30:00,,0.423672
2017-08-23 05:45:00,,0.408432
