datetime,discharge,stage
2017-08-20 05:00:00,0.46156384,10.25652
2017-08-20 05:15:00,0.47005888,10.259568
2017-08-20 05:30:00,0.47005888,10.259568
2017-08-20 05:45:00,0.46156384,10.25652
2017-08-20 06:00:00,0.46156384,10.25652
2017-08-20 06:15:00,0.4530688,10.253472
2017-08-20 06:30:00,0.48704896,10.265664000000001
2017-08-20 06:45:00,0.46156384,10.25652
2017-08-20 07:00:00,0.47005888,10.259568
2017-08-20 07:15:00,0.47005888,10.259568
2017-08-20 07:30:00,0.4389104,10.247376
2017-08-20 07:45:00,0.46156384,10.25652
2017-08-20 08:00:00,0.47005888,10.259568
2017-08-20 08:15:00,0.44457376,10.250424
2017-08-20 08:30:00,0.44457376,10.250424
2017-08-20 08:45:00,0.4530688,10.253472
2017-08-20 09:00:00,0.43041535999999997,10.244328000000001
2017-08-20 09:15:00,0.43041535999999997,10.244328000000001
2017-08-20 09:30:00,0.4530688,10.253472
2017-08-20 09:45:00,0.44457376,10.250424
2017-08-20 10:00:00,0.4389104,10.247376
2017-08-20 10:15:00,0.43041535999999997,10.244328000000001
2017-08-20 10:30:00,0.42192032,10.241280000000001
2017-08-20 10:45:00,0.41625695999999995,10.238232000000002
2017-08-20 11:00:00,0.41342528,10.238232000000002
2017-08-20 11:15:00,0.42192032,10.241280000000001
2017-08-20 11:30:00,0.43041535999999997,10.244328000000001
2017-08-20 11:45:00,0.42192032,10.241280000000001
2017-08-20 12:00:00,0.41342528,10.238232000000002
2017-08-20 12:15:00,0.40776192,10.235184
2017-08-20 12:30:00,0.39926688,10.232136
2017-08-20 12:45:00,0.39926688,10.232136
2017-08-20 13:00:00,0.39360352,10.229088
2017-08-20 13:15:00,0.39926688,10.232136
2017-08-20 13:30:00,0.39926688,10.232136
2017-08-20 13:45:00,0.39360352,10.229088
2017-08-20 14:00:00,0.38510848,10.22604
2017-08-20 14:15:00,0.37944512,10.222992
2017-08-20 14:30:00,0.38510848,10.22604
2017-08-20 14:45:00,0.38510848,10.22604
2017-08-20 15:00:00,0.40776192,10.235184
2017-08-20 15:15:00,0.41342528,10.238232000000002
2017-08-20 15:30:00,0.37095007999999996,10.219944000000002
2017-08-20 15:45:00,0.37944512,10.222992
2017-08-20 16:00:00,0.39360352,10.229088
2017-08-20 16:15:00,0.39360352,10.229088
2017-08-20 16:30:00,0.39360352,10.229088
2017-08-20 16:45:00,0.39360352,10.229088
2017-08-20 17:00:00,0.39360352,10.229088
2017-08-20 17:15:00,0.38510848,10.22604
2017-08-20 17:30:00,0.39360352,10.229088
2017-08-20 17:45:00,0.37944512,10.222992
2017-08-20 18:00:00,0.39926688,10.232136
2017-08-20 18:15:00,0.39926688,10.232136
2017-08-20 18:30:00,0.39360352,10.229088
2017-08-20 18:45:00,0.39926688,10.232136
2017-08-20 19:00:00,0.39926688,10.232136
2017-08-20 19:15:00,0.40776192,10.235184
2017-08-20 19:30:00,0.42192032,10.241280000000001
2017-08-20 19:45:00,0.40776192,10.235184
2017-08-20 20:00:00,0.41342528,10.238232000000002
2017-08-20 20:15:00,0.42192032,10.241280000000001
2017-08-20 20:30:00,0.43041535999999997,10.244328000000001
2017-08-20 20:45:00,0.42192032,10.241280000000001
2017-08-20 21:00:00,0.43607872000000003,10.247376
2017-08-20 21:15:00,0.43041535999999997,10.244328000000001
2017-08-20 21:30:00,0.43041535999999997,10.244328000000001
2017-08-20 21:45:00,0.43607872000000003,10.247376
2017-08-20 22:00:00,0.43607872000000003,10.247376
2017-08-20 22:15:00,0.43607872000000003,10.247376
2017-08-20 22:30:00,0.43607872000000003,10.247376
2017-08-20 22:45:00,0.43607872000000003,10.247376
