[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
Time = 2017-08-25 12:00:00, steps=0 (0s)
[]
Time = 2017-08-25 21:52:00, delta t in [0.19037637, 0.19070548], steps=630 (3s)
Time = 2017-08-25 21:54:00, delta t in [0.19004562, 0.19037596], steps=631 (3s)
Time = 2017-08-25 21:56:00, delta t in [0.18971724, 0.19004516], steps=632 (3s)
Time = 2017-08-25 21:58:00, delta t in [0.18939422, 0.18971674], steps=634 (3s)
Time = 2017-08-25 22:00:00, delta t in [0.18907371, 0.18939419], steps=635 (3s)
Time = 2017-08-25 22:02:00, delta t in [0.18875395, 0.18907364], steps=636 (3s)
Time = 2017-08-25 22:04:00, delta t in [0.18843386, 0.18875384], steps=637 (3s)
Time = 2017-08-25 22:06:00, delta t in [0.18811790, 0.18843371], steps=638 (3s)
Time = 2017-08-25 22:08:00, delta t in [0.18780915, 0.18811773], steps=639 (3s)
Time = 2017-08-25 22:10:00, delta t in [0.18749971, 0.18780895], steps=640 (3s)
Time = 2017-08-25 22:12:00, delta t in [0.18718879, 0.18749948], steps=641 (3s)
Time = 2017-08-25 22:14:00, delta t in [0.18688180, 0.18718854], steps=642 (3s)
Time = 2017-08-25 22:16:00, delta t in [0.18657779, 0.18688152], steps=643 (3s)
Time = 2017-08-25 22:18:00, delta t in [0.18627605, 0.18657749], steps=644 (3s)
Time = 2017-08-25 22:20:00, delta t in [0.18597586, 0.18627573], steps=645 (3s)
Time = 2017-08-25 22:22:00, delta t in [0.18567748, 0.18597552], steps=646 (3s)
Time = 2017-08-25 22:24:00, delta t in [0.18537676, 0.18567713], steps=647 (3s)
Time = 2017-08-25 22:26:00, delta t in [0.18507579, 0.18537639], steps=648 (3s)
Time = 2017-08-25 22:28:00, delta t in [0.18477599, 0.18507539], steps=649 (3s)
Time = 2017-08-25 22:30:00, delta t in [0.18447843, 0.18477557], steps=650 (3s)
Time = 2017-08-25 22:32:00, delta t in [0.18418425, 0.18447800], steps=652 (3s)
Time = 2017-08-25 22:34:00, delta t in [0.18389085, 0.18418425], steps=653 (3s)
Time = 2017-08-25 22:36:00, delta t in [0.18359911, 0.18389083], steps=654 (3s)
Time = 2017-08-25 22:38:00, delta t in [0.18330809, 0.18359908], steps=655 (3s)
Time = 2017-08-25 22:40:00, delta t in [0.18301505, 0.18330804], steps=656 (3s)
Time = 2017-08-25 22:42:00, delta t in [0.18272262, 0.18301498], steps=657 (3s)
Time = 2017-08-25 22:44:00, delta t in [0.18243179, 0.18272253], steps=658 (3s)
Time = 2017-08-25 22:46:00, delta t in [0.18213821, 0.18243168], steps=659 (3s)
Time = 2017-08-25 22:48:00, delta t in [0.18184324, 0.18213807], steps=660 (3s)
Time = 2017-08-25 22:50:00, delta t in [0.18154785, 0.18184307], steps=661 (3s)
Time = 2017-08-25 22:52:00, delta t in [0.18125435, 0.18154765], steps=662 (3s)
Time = 2017-08-25 22:54:00, delta t in [0.18096002, 0.18125412], steps=663 (3s)
Time = 2017-08-25 22:56:00, delta t in [0.18066492, 0.18095976], steps=664 (3s)
Time = 2017-08-25 22:58:00, delta t in [0.18037204, 0.18066462], steps=665 (3s)
Time = 2017-08-25 23:00:00, delta t in [0.18008267, 0.18037171], steps=666 (3s)
Time = 2017-08-25 23:02:00, delta t in [0.17979535, 0.18008231], steps=667 (3s)
Time = 2017-08-25 23:04:00, delta t in [0.17951017, 0.17979497], steps=668 (3s)
Time = 2017-08-25 23:06:00, delta t in [0.17922695, 0.17950976], steps=670 (3s)
Time = 2017-08-25 23:08:00, delta t in [0.17894717, 0.17922694], steps=671 (3s)
Time = 2017-08-25 23:10:00, delta t in [0.17867745, 0.17894715], steps=672 (3s)
Time = 2017-08-25 23:12:00, delta t in [0.17840611, 0.17867741], steps=673 (3s)
Time = 2017-08-25 23:14:00, delta t in [0.17813980, 0.17840606], steps=674 (3s)
Time = 2017-08-25 23:16:00, delta t in [0.17787748, 0.17813975], steps=675 (3s)
Time = 2017-08-25 23:18:00, delta t in [0.17761032, 0.17787744], steps=676 (3s)
Time = 2017-08-25 23:20:00, delta t in [0.17734583, 0.17761027], steps=677 (3s)
Time = 2017-08-25 23:22:00, delta t in [0.17710193, 0.17734577], steps=678 (3s)
Time = 2017-08-25 23:24:00, delta t in [0.17708005, 0.17725687], steps=678 (3s)
Time = 2017-08-25 23:26:00, delta t in [0.17682564, 0.17707995], steps=679 (3s)
Time = 2017-08-25 23:28:00, delta t in [0.17654474, 0.17682559], steps=680 (3s)
Time = 2017-08-25 23:30:00, delta t in [0.17627091, 0.17654466], steps=681 (3s)
Time = 2017-08-25 23:32:00, delta t in [0.17597647, 0.17627081], steps=682 (4s)
Time = 2017-08-25 23:34:00, delta t in [0.17566545, 0.17597632], steps=683 (4s)
Time = 2017-08-25 23:36:00, delta t in [0.17535908, 0.17566521], steps=684 (4s)
Time = 2017-08-25 23:38:00, delta t in [0.17505844, 0.17535876], steps=685 (4s)
Time = 2017-08-25 23:40:00, delta t in [0.17476027, 0.17505805], steps=687 (4s)
Time = 2017-08-25 23:42:00, delta t in [0.17445577, 0.17476024], steps=688 (4s)
Time = 2017-08-25 23:44:00, delta t in [0.17419632, 0.17445566], steps=689 (4s)
Time = 2017-08-25 23:46:00, delta t in [0.17394453, 0.17419618], steps=690 (4s)
Time = 2017-08-25 23:48:00, delta t in [0.17369303, 0.17394440], steps=691 (4s)
Time = 2017-08-25 23:50:00, delta t in [0.17343674, 0.17369289], steps=692 (4s)
Time = 2017-08-25 23:52:00, delta t in [0.17318436, 0.17343660], steps=693 (4s)
Time = 2017-08-25 23:54:00, delta t in [0.17293607, 0.17318422], steps=694 (4s)
Time = 2017-08-25 23:56:00, delta t in [0.17269085, 0.17293593], steps=695 (4s)
Time = 2017-08-25 23:58:00, delta t in [0.17245067, 0.17269071], steps=696 (4s)
Time = 2017-08-26 00:00:00, delta t in [0.17221590, 0.17245054], steps=697 (3s)
Time = 2017-08-26 00:02:00, delta t in [0.17198547, 0.17221580], steps=698 (3s)
Time = 2017-08-26 00:04:00, delta t in [0.17189958, 0.17198538], steps=698 (3s)
Time = 2017-08-26 00:06:00, delta t in [0.17172046, 0.17193078], steps=699 (4s)
Time = 2017-08-26 00:08:00, delta t in [0.17149351, 0.17172034], steps=700 (4s)
Time = 2017-08-26 00:10:00, delta t in [0.17128456, 0.17149343], steps=701 (4s)
Time = 2017-08-26 00:12:00, delta t in [0.17095874, 0.17128451], steps=702 (4s)
Time = 2017-08-26 00:14:00, delta t in [0.17073322, 0.17095866], steps=703 (4s)
Time = 2017-08-26 00:16:00, delta t in [0.17053953, 0.17073311], steps=704 (4s)
Time = 2017-08-26 00:18:00, delta t in [0.17034542, 0.17053946], steps=705 (4s)
Time = 2017-08-26 00:20:00, delta t in [0.17016349, 0.17034541], steps=705 (4s)
Time = 2017-08-26 00:22:00, delta t in [0.16999122, 0.17016333], steps=706 (4s)
Time = 2017-08-26 00:24:00, delta t in [0.16981689, 0.16999108], steps=707 (4s)
Time = 2017-08-26 00:26:00, delta t in [0.16964650, 0.16981682], steps=707 (4s)
Time = 2017-08-26 00:28:00, delta t in [0.16947692, 0.16964626], steps=708 (4s)
Time = 2017-08-26 00:30:00, delta t in [0.16930953, 0.16947675], steps=709 (4s)
Time = 2017-08-26 00:32:00, delta t in [0.16914300, 0.16930944], steps=710 (4s)
Time = 2017-08-26 00:34:00, delta t in [0.16897682, 0.16914298], steps=710 (4s)
Time = 2017-08-26 00:36:00, delta t in [0.16881237, 0.16897663], steps=711 (4s)
Time = 2017-08-26 00:38:00, delta t in [0.16864966, 0.16881225], steps=712 (4s)
Time = 2017-08-26 00:40:00, delta t in [0.16848993, 0.16864962], steps=712 (4s)
Time = 2017-08-26 00:42:00, delta t in [0.16833193, 0.16848974], steps=713 (4s)
Time = 2017-08-26 00:44:00, delta t in [0.16817525, 0.16833181], steps=714 (4s)
Time = 2017-08-26 00:46:00, delta t in [0.16801671, 0.16817521], steps=714 (4s)
Time = 2017-08-26 00:48:00, delta t in [0.16786194, 0.16801652], steps=715 (4s)
Time = 2017-08-26 00:50:00, delta t in [0.16771069, 0.16786183], steps=716 (4s)
Time = 2017-08-26 00:52:00, delta t in [0.16755991, 0.16771065], steps=716 (4s)
Time = 2017-08-26 00:54:00, delta t in [0.16740787, 0.16755973], steps=717 (4s)
Time = 2017-08-26 00:56:00, delta t in [0.16725281, 0.16740777], steps=718 (4s)
Time = 2017-08-26 00:58:00, delta t in [0.16709851, 0.16725278], steps=718 (4s)
Time = 2017-08-26 01:00:00, delta t in [0.16694674, 0.16709833], steps=719 (4s)
Time = 2017-08-26 01:02:00, delta t in [0.16679041, 0.16694663], steps=720 (4s)
Time = 2017-08-26 01:04:00, delta t in [0.16663592, 0.16679038], steps=720 (4s)
Time = 2017-08-26 01:06:00, delta t in [0.16648251, 0.16663575], steps=721 (4s)
Time = 2017-08-26 01:08:00, delta t in [0.16633058, 0.16648241], steps=722 (4s)
Time = 2017-08-26 01:10:00, delta t in [0.16618414, 0.16633055], steps=722 (4s)
Time = 2017-08-26 01:12:00, delta t in [0.16603660, 0.16618399], steps=723 (4s)
Time = 2017-08-26 01:14:00, delta t in [0.16589541, 0.16603652], steps=724 (4s)
Time = 2017-08-26 01:16:00, delta t in [0.16575613, 0.16589540], steps=724 (4s)
Time = 2017-08-26 01:18:00, delta t in [0.16561672, 0.16575601], steps=725 (4s)
Time = 2017-08-26 01:20:00, delta t in [0.16544159, 0.16561666], steps=725 (4s)
Time = 2017-08-26 01:22:00, delta t in [0.16529576, 0.16544138], steps=726 (4s)
Time = 2017-08-26 01:24:00, delta t in [0.16515807, 0.16529563], steps=727 (4s)
Time = 2017-08-26 01:26:00, delta t in [0.16502673, 0.16515802], steps=727 (4s)
Time = 2017-08-26 01:28:00, delta t in [0.16489828, 0.16502658], steps=728 (4s)
Time = 2017-08-26 01:30:00, delta t in [0.16478313, 0.16489820], steps=728 (4s)
Time = 2017-08-26 01:32:00, delta t in [0.16466548, 0.16478298], steps=729 (4s)
Time = 2017-08-26 01:34:00, delta t in [0.16453056, 0.16466540], steps=730 (4s)
Time = 2017-08-26 01:36:00, delta t in [0.16439625, 0.16453056], steps=730 (4s)
Time = 2017-08-26 01:38:00, delta t in [0.16426469, 0.16439614], steps=731 (4s)
Time = 2017-08-26 01:40:00, delta t in [0.16413283, 0.16426464], steps=731 (4s)
Time = 2017-08-26 01:42:00, delta t in [0.16399845, 0.16413268], steps=732 (4s)
Time = 2017-08-26 01:44:00, delta t in [0.16386385, 0.16399837], steps=733 (4s)
Time = 2017-08-26 01:46:00, delta t in [0.16371423, 0.16386384], steps=733 (4s)
Time = 2017-08-26 01:48:00, delta t in [0.16356702, 0.16371410], steps=734 (4s)
Time = 2017-08-26 01:50:00, delta t in [0.16342475, 0.16356696], steps=734 (4s)
Time = 2017-08-26 01:52:00, delta t in [0.16328481, 0.16342456], steps=735 (4s)
Time = 2017-08-26 01:54:00, delta t in [0.16314081, 0.16328469], steps=736 (4s)
Time = 2017-08-26 01:56:00, delta t in [0.16297273, 0.16314076], steps=736 (4s)
Time = 2017-08-26 01:58:00, delta t in [0.16280356, 0.16297251], steps=737 (4s)
Time = 2017-08-26 02:00:00, delta t in [0.16263578, 0.16280340], steps=738 (4s)
Time = 2017-08-26 02:02:00, delta t in [0.16247204, 0.16263567], steps=739 (4s)
Time = 2017-08-26 02:04:00, delta t in [0.16231371, 0.16247199], steps=739 (4s)
Time = 2017-08-26 02:06:00, delta t in [0.16217614, 0.16231352], steps=740 (4s)
Time = 2017-08-26 02:08:00, delta t in [0.16203900, 0.16217602], steps=741 (4s)
Time = 2017-08-26 02:10:00, delta t in [0.16190227, 0.16203895], steps=741 (4s)
Time = 2017-08-26 02:12:00, delta t in [0.16176661, 0.16190211], steps=742 (4s)
Time = 2017-08-26 02:14:00, delta t in [0.16163288, 0.16176652], steps=743 (4s)
Time = 2017-08-26 02:16:00, delta t in [0.16150244, 0.16163286], steps=743 (4s)
Time = 2017-08-26 02:18:00, delta t in [0.16137110, 0.16150232], steps=744 (4s)
Time = 2017-08-26 02:20:00, delta t in [0.16123768, 0.16137105], steps=744 (4s)
Time = 2017-08-26 02:22:00, delta t in [0.16110550, 0.16123751], steps=745 (4s)
Time = 2017-08-26 02:24:00, delta t in [0.16097389, 0.16110541], steps=746 (4s)
Time = 2017-08-26 02:26:00, delta t in [0.16084215, 0.16097386], steps=746 (4s)
Time = 2017-08-26 02:28:00, delta t in [0.16071100, 0.16084201], steps=747 (4s)
Time = 2017-08-26 02:30:00, delta t in [0.16058096, 0.16071094], steps=747 (4s)
Time = 2017-08-26 02:32:00, delta t in [0.16045112, 0.16058079], steps=748 (4s)
Time = 2017-08-26 02:34:00, delta t in [0.16032251, 0.16045101], steps=749 (4s)
Time = 2017-08-26 02:36:00, delta t in [0.16019500, 0.16032248], steps=749 (4s)
Time = 2017-08-26 02:38:00, delta t in [0.16006808, 0.16019486], steps=750 (4s)
Time = 2017-08-26 02:40:00, delta t in [0.15994334, 0.16006802], steps=750 (4s)
Time = 2017-08-26 02:42:00, delta t in [0.15981932, 0.15994317], steps=751 (4s)
Time = 2017-08-26 02:44:00, delta t in [0.15969646, 0.15981923], steps=752 (4s)
Time = 2017-08-26 02:46:00, delta t in [0.15957521, 0.15969644], steps=752 (4s)
Time = 2017-08-26 02:48:00, delta t in [0.15945382, 0.15957510], steps=753 (4s)
Time = 2017-08-26 02:50:00, delta t in [0.15933292, 0.15945378], steps=753 (4s)
Time = 2017-08-26 02:52:00, delta t in [0.15921336, 0.15933279], steps=754 (4s)
Time = 2017-08-26 02:54:00, delta t in [0.15909609, 0.15921330], steps=754 (4s)
Time = 2017-08-26 02:56:00, delta t in [0.15897963, 0.15909594], steps=755 (4s)
Time = 2017-08-26 02:58:00, delta t in [0.15886407, 0.15897955], steps=756 (4s)
Time = 2017-08-26 03:00:00, delta t in [0.15874924, 0.15886405], steps=756 (4s)
Time = 2017-08-26 03:02:00, delta t in [0.15863457, 0.15874914], steps=757 (4s)
Time = 2017-08-26 03:04:00, delta t in [0.15852066, 0.15863455], steps=757 (4s)
Time = 2017-08-26 03:06:00, delta t in [0.15840804, 0.15852055], steps=758 (4s)
Time = 2017-08-26 03:08:00, delta t in [0.15829600, 0.15840800], steps=758 (4s)
Time = 2017-08-26 03:10:00, delta t in [0.15818411, 0.15829588], steps=759 (4s)
Time = 2017-08-26 03:12:00, delta t in [0.15807400, 0.15818406], steps=759 (4s)
Time = 2017-08-26 03:14:00, delta t in [0.15796459, 0.15807388], steps=760 (4s)
Time = 2017-08-26 03:16:00, delta t in [0.15785642, 0.15796453], steps=760 (4s)
Time = 2017-08-26 03:18:00, delta t in [0.15775067, 0.15785629], steps=761 (4s)
Time = 2017-08-26 03:20:00, delta t in [0.15764692, 0.15775061], steps=761 (4s)
Time = 2017-08-26 03:22:00, delta t in [0.15754242, 0.15764679], steps=762 (4s)
Time = 2017-08-26 03:24:00, delta t in [0.15743417, 0.15754236], steps=762 (4s)
Time = 2017-08-26 03:26:00, delta t in [0.15732597, 0.15743403], steps=763 (4s)
Time = 2017-08-26 03:28:00, delta t in [0.15721834, 0.15732590], steps=764 (4s)
Time = 2017-08-26 03:30:00, delta t in [0.15710972, 0.15721834], steps=764 (4s)
Time = 2017-08-26 03:32:00, delta t in [0.15700131, 0.15710965], steps=765 (4s)
Time = 2017-08-26 03:34:00, delta t in [0.15689430, 0.15700130], steps=765 (4s)
Time = 2017-08-26 03:36:00, delta t in [0.15679006, 0.15689421], steps=766 (4s)
Time = 2017-08-26 03:38:00, delta t in [0.15668618, 0.15679004], steps=766 (4s)
Time = 2017-08-26 03:40:00, delta t in [0.15658234, 0.15668609], steps=767 (4s)
Time = 2017-08-26 03:42:00, delta t in [0.15647678, 0.15658233], steps=767 (4s)
Time = 2017-08-26 03:44:00, delta t in [0.15636961, 0.15647669], steps=768 (4s)
Time = 2017-08-26 03:46:00, delta t in [0.15625491, 0.15636959], steps=768 (4s)
Time = 2017-08-26 03:48:00, delta t in [0.15615115, 0.15625481], steps=769 (4s)
Time = 2017-08-26 03:50:00, delta t in [0.15605135, 0.15615112], steps=769 (4s)
Time = 2017-08-26 03:52:00, delta t in [0.15596240, 0.15605125], steps=770 (4s)
Time = 2017-08-26 03:54:00, delta t in [0.15587270, 0.15596238], steps=770 (4s)
Time = 2017-08-26 03:56:00, delta t in [0.15577976, 0.15587262], steps=771 (4s)
Time = 2017-08-26 03:58:00, delta t in [0.15568573, 0.15577975], steps=771 (4s)
Time = 2017-08-26 04:00:00, delta t in [0.15558506, 0.15568566], steps=772 (4s)
Time = 2017-08-26 04:02:00, delta t in [0.15549107, 0.15558505], steps=772 (4s)
Time = 2017-08-26 04:04:00, delta t in [0.15539361, 0.15549101], steps=772 (4s)
Time = 2017-08-26 04:06:00, delta t in [0.15528580, 0.15539349], steps=773 (4s)
Time = 2017-08-26 04:08:00, delta t in [0.15515857, 0.15528573], steps=774 (4s)
Time = 2017-08-26 04:10:00, delta t in [0.15505586, 0.15515856], steps=774 (4s)
Time = 2017-08-26 04:12:00, delta t in [0.15496204, 0.15505576], steps=775 (4s)
Time = 2017-08-26 04:14:00, delta t in [0.15486693, 0.15496202], steps=775 (4s)
Time = 2017-08-26 04:16:00, delta t in [0.15477835, 0.15486685], steps=776 (4s)
Time = 2017-08-26 04:18:00, delta t in [0.15469959, 0.15477834], steps=776 (4s)
Time = 2017-08-26 04:20:00, delta t in [0.15462155, 0.15469954], steps=776 (4s)
Time = 2017-08-26 04:22:00, delta t in [0.15454672, 0.15462146], steps=777 (4s)
Time = 2017-08-26 04:24:00, delta t in [0.15447562, 0.15454670], steps=777 (4s)
Time = 2017-08-26 04:26:00, delta t in [0.15440292, 0.15447556], steps=778 (4s)
Time = 2017-08-26 04:28:00, delta t in [0.15433078, 0.15440292], steps=778 (4s)
Time = 2017-08-26 04:30:00, delta t in [0.15426221, 0.15433075], steps=778 (4s)
Time = 2017-08-26 04:32:00, delta t in [0.15419458, 0.15426215], steps=779 (4s)
Time = 2017-08-26 04:34:00, delta t in [0.15411493, 0.15419457], steps=779 (4s)
Time = 2017-08-26 04:36:00, delta t in [0.15403281, 0.15411489], steps=779 (4s)
Time = 2017-08-26 04:38:00, delta t in [0.15394718, 0.15403272], steps=780 (4s)
Time = 2017-08-26 04:40:00, delta t in [0.15385983, 0.15394714], steps=780 (4s)
Time = 2017-08-26 04:42:00, delta t in [0.15377754, 0.15385975], steps=781 (4s)
Time = 2017-08-26 04:44:00, delta t in [0.15368264, 0.15377752], steps=781 (4s)
Time = 2017-08-26 04:46:00, delta t in [0.15358533, 0.15368257], steps=782 (4s)
Time = 2017-08-26 04:48:00, delta t in [0.15348748, 0.15358532], steps=782 (4s)
Time = 2017-08-26 04:50:00, delta t in [0.15339079, 0.15348741], steps=783 (4s)
Time = 2017-08-26 04:52:00, delta t in [0.15337301, 0.15349060], steps=783 (4s)
Time = 2017-08-26 04:54:00, delta t in [0.15336973, 0.15346594], steps=783 (4s)
Time = 2017-08-26 04:56:00, delta t in [0.15326335, 0.15336971], steps=783 (4s)
Time = 2017-08-26 04:58:00, delta t in [0.15315887, 0.15326325], steps=784 (4s)
Time = 2017-08-26 05:00:00, delta t in [0.15306419, 0.15315884], steps=784 (4s)
Time = 2017-08-26 05:02:00, delta t in [0.15296965, 0.15306410], steps=785 (4s)
Time = 2017-08-26 05:04:00, delta t in [0.15287936, 0.15296962], steps=785 (4s)
Time = 2017-08-26 05:06:00, delta t in [0.15278870, 0.15287928], steps=786 (4s)
Time = 2017-08-26 05:08:00, delta t in [0.15270071, 0.15278868], steps=786 (4s)
Time = 2017-08-26 05:10:00, delta t in [0.15261475, 0.15270064], steps=787 (4s)
Time = 2017-08-26 05:12:00, delta t in [0.15253032, 0.15261474], steps=787 (4s)
Time = 2017-08-26 05:14:00, delta t in [0.15245189, 0.15253027], steps=787 (4s)
Time = 2017-08-26 05:16:00, delta t in [0.15239105, 0.15245181], steps=788 (4s)
Time = 2017-08-26 05:18:00, delta t in [0.15232376, 0.15239103], steps=788 (4s)
Time = 2017-08-26 05:20:00, delta t in [0.15216665, 0.15232370], steps=789 (4s)
Time = 2017-08-26 05:22:00, delta t in [0.15200938, 0.15216659], steps=790 (4s)
Time = 2017-08-26 05:24:00, delta t in [0.15194851, 0.15200937], steps=790 (4s)
Time = 2017-08-26 05:26:00, delta t in [0.15188174, 0.15194847], steps=790 (4s)
Time = 2017-08-26 05:28:00, delta t in [0.15181208, 0.15188166], steps=791 (4s)
Time = 2017-08-26 05:30:00, delta t in [0.15174624, 0.15181206], steps=791 (4s)
Time = 2017-08-26 05:32:00, delta t in [0.15168193, 0.15174619], steps=791 (4s)
Time = 2017-08-26 05:34:00, delta t in [0.15161465, 0.15168185], steps=792 (4s)
Time = 2017-08-26 05:36:00, delta t in [0.15154588, 0.15161463], steps=792 (5s)
Time = 2017-08-26 05:38:00, delta t in [0.15147949, 0.15154582], steps=793 (5s)
Time = 2017-08-26 05:40:00, delta t in [0.15141289, 0.15147949], steps=793 (4s)
Time = 2017-08-26 05:42:00, delta t in [0.15134492, 0.15141286], steps=793 (4s)
Time = 2017-08-26 05:44:00, delta t in [0.15128005, 0.15134486], steps=794 (4s)
Time = 2017-08-26 05:46:00, delta t in [0.15121739, 0.15128004], steps=794 (4s)
Time = 2017-08-26 05:48:00, delta t in [0.15115280, 0.15121735], steps=794 (4s)
Time = 2017-08-26 05:50:00, delta t in [0.15108535, 0.15115274], steps=795 (4s)
