[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
Time = 2017-08-25 00:00:00, steps=0 (0s)
[]
Time = 2017-08-25 09:24:00, delta t in [0.33447819, 0.33448042], steps=359 (1s)
Time = 2017-08-25 09:26:00, delta t in [0.33448042, 0.33448264], steps=359 (1s)
Time = 2017-08-25 09:28:00, delta t in [0.33448264, 0.33448484], steps=359 (1s)
Time = 2017-08-25 09:30:00, delta t in [0.33448485, 0.33448703], steps=359 (1s)
Time = 2017-08-25 09:32:00, delta t in [0.33448704, 0.33448920], steps=359 (1s)
Time = 2017-08-25 09:34:00, delta t in [0.33448921, 0.33449136], steps=359 (1s)
Time = 2017-08-25 09:36:00, delta t in [0.33449137, 0.33449351], steps=359 (1s)
Time = 2017-08-25 09:38:00, delta t in [0.33449351, 0.33449564], steps=359 (1s)
Time = 2017-08-25 09:40:00, delta t in [0.33449564, 0.33449776], steps=359 (1s)
Time = 2017-08-25 09:42:00, delta t in [0.33449776, 0.33449986], steps=359 (1s)
Time = 2017-08-25 09:44:00, delta t in [0.33449986, 0.33450195], steps=359 (1s)
Time = 2017-08-25 09:46:00, delta t in [0.33450195, 0.33450402], steps=359 (1s)
Time = 2017-08-25 09:48:00, delta t in [0.33450402, 0.33450608], steps=359 (1s)
Time = 2017-08-25 09:50:00, delta t in [0.33450608, 0.33450812], steps=359 (1s)
Time = 2017-08-25 09:52:00, delta t in [0.33450813, 0.33451015], steps=359 (1s)
Time = 2017-08-25 09:54:00, delta t in [0.33451016, 0.33451217], steps=359 (1s)
Time = 2017-08-25 09:56:00, delta t in [0.33451217, 0.33451417], steps=359 (1s)
Time = 2017-08-25 09:58:00, delta t in [0.33451418, 0.33451616], steps=359 (1s)
Time = 2017-08-25 10:00:00, delta t in [0.33451617, 0.33451814], steps=359 (1s)
Time = 2017-08-25 10:02:00, delta t in [0.33451814, 0.33452010], steps=359 (1s)
Time = 2017-08-25 10:04:00, delta t in [0.33452010, 0.33452205], steps=359 (1s)
Time = 2017-08-25 10:06:00, delta t in [0.33452205, 0.33452398], steps=359 (1s)
Time = 2017-08-25 10:08:00, delta t in [0.33452398, 0.33452590], steps=359 (1s)
Time = 2017-08-25 10:10:00, delta t in [0.33452591, 0.33452781], steps=359 (1s)
Time = 2017-08-25 10:12:00, delta t in [0.33452781, 0.33452970], steps=359 (1s)
Time = 2017-08-25 10:14:00, delta t in [0.33452971, 0.33453158], steps=359 (1s)
Time = 2017-08-25 10:16:00, delta t in [0.33453159, 0.33453345], steps=359 (1s)
Time = 2017-08-25 10:18:00, delta t in [0.33453346, 0.33453531], steps=359 (1s)
Time = 2017-08-25 10:20:00, delta t in [0.33453531, 0.33453715], steps=359 (1s)
Time = 2017-08-25 10:22:00, delta t in [0.33453715, 0.33453898], steps=359 (1s)
Time = 2017-08-25 10:24:00, delta t in [0.33453898, 0.33454079], steps=359 (1s)
Time = 2017-08-25 10:26:00, delta t in [0.33454080, 0.33454260], steps=359 (1s)
Time = 2017-08-25 10:28:00, delta t in [0.33454260, 0.33454439], steps=359 (1s)
Time = 2017-08-25 10:30:00, delta t in [0.33454439, 0.33454616], steps=359 (1s)
Time = 2017-08-25 10:32:00, delta t in [0.33454617, 0.33454793], steps=359 (1s)
Time = 2017-08-25 10:34:00, delta t in [0.33454793, 0.33454968], steps=359 (1s)
Time = 2017-08-25 10:36:00, delta t in [0.33454968, 0.33455142], steps=359 (1s)
Time = 2017-08-25 10:38:00, delta t in [0.33455142, 0.33455315], steps=359 (1s)
Time = 2017-08-25 10:40:00, delta t in [0.33455315, 0.33455486], steps=359 (1s)
Time = 2017-08-25 10:42:00, delta t in [0.33455487, 0.33455657], steps=359 (1s)
Time = 2017-08-25 10:44:00, delta t in [0.33455657, 0.33455826], steps=359 (1s)
Time = 2017-08-25 10:46:00, delta t in [0.33455826, 0.33455994], steps=359 (1s)
Time = 2017-08-25 10:48:00, delta t in [0.33455994, 0.33456161], steps=359 (1s)
Time = 2017-08-25 10:50:00, delta t in [0.33456161, 0.33456326], steps=359 (1s)
Time = 2017-08-25 10:52:00, delta t in [0.33456327, 0.33456491], steps=359 (1s)
Time = 2017-08-25 10:54:00, delta t in [0.33456491, 0.33456654], steps=359 (1s)
Time = 2017-08-25 10:56:00, delta t in [0.33456654, 0.33456816], steps=359 (1s)
Time = 2017-08-25 10:58:00, delta t in [0.33456816, 0.33456977], steps=359 (1s)
Time = 2017-08-25 11:00:00, delta t in [0.33456977, 0.33457137], steps=359 (1s)
Time = 2017-08-25 11:02:00, delta t in [0.33457137, 0.33457295], steps=359 (1s)
Time = 2017-08-25 11:04:00, delta t in [0.33457296, 0.33457453], steps=359 (1s)
Time = 2017-08-25 11:06:00, delta t in [0.33457453, 0.33457609], steps=359 (1s)
Time = 2017-08-25 11:08:00, delta t in [0.33457610, 0.33457765], steps=359 (1s)
Time = 2017-08-25 11:10:00, delta t in [0.33457765, 0.33457919], steps=359 (1s)
Time = 2017-08-25 11:12:00, delta t in [0.33457919, 0.33458072], steps=359 (1s)
Time = 2017-08-25 11:14:00, delta t in [0.33458072, 0.33458224], steps=359 (1s)
Time = 2017-08-25 11:16:00, delta t in [0.33458224, 0.33458375], steps=359 (1s)
Time = 2017-08-25 11:18:00, delta t in [0.33458375, 0.33458525], steps=359 (1s)
Time = 2017-08-25 11:20:00, delta t in [0.33458525, 0.33458674], steps=359 (1s)
Time = 2017-08-25 11:22:00, delta t in [0.33458674, 0.33458822], steps=359 (1s)
Time = 2017-08-25 11:24:00, delta t in [0.33458822, 0.33458968], steps=359 (1s)
Time = 2017-08-25 11:26:00, delta t in [0.33458969, 0.33459114], steps=359 (1s)
Time = 2017-08-25 11:28:00, delta t in [0.33459114, 0.33459259], steps=359 (1s)
Time = 2017-08-25 11:30:00, delta t in [0.33459259, 0.33459403], steps=359 (1s)
Time = 2017-08-25 11:32:00, delta t in [0.33459403, 0.33459545], steps=359 (1s)
Time = 2017-08-25 11:34:00, delta t in [0.33459545, 0.33459687], steps=359 (1s)
Time = 2017-08-25 11:36:00, delta t in [0.33459687, 0.33459828], steps=359 (1s)
Time = 2017-08-25 11:38:00, delta t in [0.33459828, 0.33459967], steps=359 (1s)
Time = 2017-08-25 11:40:00, delta t in [0.33459967, 0.33460106], steps=359 (1s)
Time = 2017-08-25 11:42:00, delta t in [0.33460106, 0.33460244], steps=359 (1s)
Time = 2017-08-25 11:44:00, delta t in [0.33460244, 0.33460380], steps=359 (1s)
Time = 2017-08-25 11:46:00, delta t in [0.33460381, 0.33460516], steps=359 (1s)
Time = 2017-08-25 11:48:00, delta t in [0.33460516, 0.33460651], steps=359 (1s)
Time = 2017-08-25 11:50:00, delta t in [0.33460651, 0.33460785], steps=359 (1s)
Time = 2017-08-25 11:52:00, delta t in [0.33460785, 0.33460918], steps=359 (1s)
Time = 2017-08-25 11:54:00, delta t in [0.33460918, 0.33461050], steps=359 (1s)
Time = 2017-08-25 11:56:00, delta t in [0.33461050, 0.33461181], steps=359 (1s)
Time = 2017-08-25 11:58:00, delta t in [0.33461181, 0.33461311], steps=359 (1s)
Time = 2017-08-25 12:00:00, delta t in [0.33461311, 0.33461440], steps=359 (1s)
Time = 2017-08-25 12:02:00, delta t in [0.33461441, 0.33461569], steps=359 (1s)
Time = 2017-08-25 12:04:00, delta t in [0.33461569, 0.33461696], steps=359 (1s)
Time = 2017-08-25 12:06:00, delta t in [0.33461696, 0.33461823], steps=359 (1s)
Time = 2017-08-25 12:08:00, delta t in [0.33461823, 0.33461949], steps=359 (1s)
Time = 2017-08-25 12:10:00, delta t in [0.33461949, 0.33462073], steps=359 (1s)
Time = 2017-08-25 12:12:00, delta t in [0.33462074, 0.33462197], steps=359 (1s)
Time = 2017-08-25 12:14:00, delta t in [0.33462198, 0.33462320], steps=359 (1s)
Time = 2017-08-25 12:16:00, delta t in [0.33462321, 0.33462443], steps=359 (1s)
Time = 2017-08-25 12:18:00, delta t in [0.33462443, 0.33462564], steps=359 (1s)
Time = 2017-08-25 12:20:00, delta t in [0.33462564, 0.33462685], steps=359 (1s)
Time = 2017-08-25 12:22:00, delta t in [0.33462685, 0.33462804], steps=359 (1s)
Time = 2017-08-25 12:24:00, delta t in [0.33462805, 0.33462923], steps=359 (1s)
Time = 2017-08-25 12:26:00, delta t in [0.33462924, 0.33463042], steps=359 (1s)
Time = 2017-08-25 12:28:00, delta t in [0.33463042, 0.33463159], steps=359 (1s)
Time = 2017-08-25 12:30:00, delta t in [0.33463159, 0.33463275], steps=359 (1s)
Time = 2017-08-25 12:32:00, delta t in [0.33463275, 0.33463391], steps=359 (1s)
Time = 2017-08-25 12:34:00, delta t in [0.33463391, 0.33463506], steps=359 (1s)
Time = 2017-08-25 12:36:00, delta t in [0.33463506, 0.33463620], steps=359 (1s)
Time = 2017-08-25 12:38:00, delta t in [0.33463620, 0.33463733], steps=359 (1s)
Time = 2017-08-25 12:40:00, delta t in [0.33463733, 0.33463846], steps=359 (1s)
Time = 2017-08-25 12:42:00, delta t in [0.33463846, 0.33463958], steps=359 (1s)
Time = 2017-08-25 12:44:00, delta t in [0.33463958, 0.33464069], steps=359 (1s)
Time = 2017-08-25 12:46:00, delta t in [0.33464069, 0.33464179], steps=359 (1s)
Time = 2017-08-25 12:48:00, delta t in [0.33464179, 0.33464288], steps=359 (1s)
Time = 2017-08-25 12:50:00, delta t in [0.33464289, 0.33464397], steps=359 (1s)
Time = 2017-08-25 12:52:00, delta t in [0.33464397, 0.33464505], steps=359 (1s)
Time = 2017-08-25 12:54:00, delta t in [0.33464505, 0.33464612], steps=359 (1s)
Time = 2017-08-25 12:56:00, delta t in [0.33464613, 0.33464719], steps=359 (1s)
Time = 2017-08-25 12:58:00, delta t in [0.33464719, 0.33464825], steps=359 (1s)
Time = 2017-08-25 13:00:00, delta t in [0.33464825, 0.33464930], steps=359 (1s)
Time = 2017-08-25 13:02:00, delta t in [0.33464930, 0.33465034], steps=359 (1s)
Time = 2017-08-25 13:04:00, delta t in [0.33465035, 0.33465138], steps=359 (1s)
Time = 2017-08-25 13:06:00, delta t in [0.33465138, 0.33465241], steps=359 (1s)
Time = 2017-08-25 13:08:00, delta t in [0.33465241, 0.33465344], steps=359 (1s)
Time = 2017-08-25 13:10:00, delta t in [0.33465344, 0.33465445], steps=359 (1s)
Time = 2017-08-25 13:12:00, delta t in [0.33465445, 0.33465546], steps=359 (1s)
Time = 2017-08-25 13:14:00, delta t in [0.33465546, 0.33465646], steps=359 (1s)
Time = 2017-08-25 13:16:00, delta t in [0.33465647, 0.33465746], steps=359 (1s)
Time = 2017-08-25 13:18:00, delta t in [0.33465746, 0.33465845], steps=359 (1s)
Time = 2017-08-25 13:20:00, delta t in [0.33465845, 0.33465943], steps=359 (1s)
Time = 2017-08-25 13:22:00, delta t in [0.33465943, 0.33466041], steps=359 (1s)
Time = 2017-08-25 13:24:00, delta t in [0.33466041, 0.33466138], steps=359 (1s)
Time = 2017-08-25 13:26:00, delta t in [0.33466138, 0.33466234], steps=359 (1s)
Time = 2017-08-25 13:28:00, delta t in [0.33466234, 0.33466330], steps=359 (1s)
Time = 2017-08-25 13:30:00, delta t in [0.33466330, 0.33466425], steps=359 (1s)
Time = 2017-08-25 13:32:00, delta t in [0.33466425, 0.33466519], steps=359 (1s)
Time = 2017-08-25 13:34:00, delta t in [0.33466520, 0.33466613], steps=359 (1s)
Time = 2017-08-25 13:36:00, delta t in [0.33466613, 0.33466706], steps=359 (1s)
Time = 2017-08-25 13:38:00, delta t in [0.33466707, 0.33466799], steps=359 (1s)
Time = 2017-08-25 13:40:00, delta t in [0.33466799, 0.33466891], steps=359 (1s)
Time = 2017-08-25 13:42:00, delta t in [0.33466891, 0.33466982], steps=359 (1s)
Time = 2017-08-25 13:44:00, delta t in [0.33466983, 0.33467073], steps=359 (1s)
Time = 2017-08-25 13:46:00, delta t in [0.33467073, 0.33467163], steps=359 (1s)
Time = 2017-08-25 13:48:00, delta t in [0.33467163, 0.33467253], steps=359 (1s)
Time = 2017-08-25 13:50:00, delta t in [0.33467253, 0.33467342], steps=359 (1s)
Time = 2017-08-25 13:52:00, delta t in [0.33467342, 0.33467430], steps=359 (1s)
Time = 2017-08-25 13:54:00, delta t in [0.33467431, 0.33467518], steps=359 (1s)
Time = 2017-08-25 13:56:00, delta t in [0.33467518, 0.33467605], steps=359 (1s)
Time = 2017-08-25 13:58:00, delta t in [0.33467606, 0.33467692], steps=359 (1s)
Time = 2017-08-25 14:00:00, delta t in [0.33467692, 0.33467778], steps=359 (1s)
Time = 2017-08-25 14:02:00, delta t in [0.33467778, 0.33467864], steps=359 (1s)
Time = 2017-08-25 14:04:00, delta t in [0.33467864, 0.33467949], steps=359 (1s)
Time = 2017-08-25 14:06:00, delta t in [0.33467949, 0.33468033], steps=359 (1s)
Time = 2017-08-25 14:08:00, delta t in [0.33468034, 0.33468117], steps=359 (1s)
Time = 2017-08-25 14:10:00, delta t in [0.33468118, 0.33468201], steps=359 (1s)
Time = 2017-08-25 14:12:00, delta t in [0.33468201, 0.33468284], steps=359 (1s)
Time = 2017-08-25 14:14:00, delta t in [0.33468284, 0.33468366], steps=359 (1s)
Time = 2017-08-25 14:16:00, delta t in [0.33468366, 0.33468448], steps=359 (1s)
Time = 2017-08-25 14:18:00, delta t in [0.33468448, 0.33468529], steps=359 (1s)
Time = 2017-08-25 14:20:00, delta t in [0.33468529, 0.33468610], steps=359 (1s)
Time = 2017-08-25 14:22:00, delta t in [0.33468610, 0.33468690], steps=359 (1s)
Time = 2017-08-25 14:24:00, delta t in [0.33468690, 0.33468770], steps=359 (1s)
Time = 2017-08-25 14:26:00, delta t in [0.33468770, 0.33468849], steps=359 (1s)
Time = 2017-08-25 14:28:00, delta t in [0.33468849, 0.33468928], steps=359 (1s)
Time = 2017-08-25 14:30:00, delta t in [0.33468928, 0.33469006], steps=359 (1s)
Time = 2017-08-25 14:32:00, delta t in [0.33469006, 0.33469084], steps=359 (1s)
Time = 2017-08-25 14:34:00, delta t in [0.33469084, 0.33469161], steps=359 (1s)
Time = 2017-08-25 14:36:00, delta t in [0.33469161, 0.33469238], steps=359 (1s)
Time = 2017-08-25 14:38:00, delta t in [0.33469238, 0.33469314], steps=359 (1s)
Time = 2017-08-25 14:40:00, delta t in [0.33469314, 0.33469390], steps=359 (2s)
Time = 2017-08-25 14:42:00, delta t in [0.33469390, 0.33469465], steps=359 (1s)
Time = 2017-08-25 14:44:00, delta t in [0.33469465, 0.33469540], steps=359 (1s)
Time = 2017-08-25 14:46:00, delta t in [0.33469540, 0.33469614], steps=359 (1s)
Time = 2017-08-25 14:48:00, delta t in [0.33469615, 0.33469688], steps=359 (1s)
Time = 2017-08-25 14:50:00, delta t in [0.33469688, 0.33469762], steps=359 (1s)
Time = 2017-08-25 14:52:00, delta t in [0.33469762, 0.33469835], steps=359 (1s)
Time = 2017-08-25 14:54:00, delta t in [0.33469835, 0.33469907], steps=359 (1s)
Time = 2017-08-25 14:56:00, delta t in [0.33469907, 0.33469979], steps=359 (1s)
Time = 2017-08-25 14:58:00, delta t in [0.33469979, 0.33470051], steps=359 (1s)
Time = 2017-08-25 15:00:00, delta t in [0.33470051, 0.33470122], steps=359 (1s)
Time = 2017-08-25 15:02:00, delta t in [0.33470122, 0.33470193], steps=359 (1s)
Time = 2017-08-25 15:04:00, delta t in [0.33470193, 0.33470263], steps=359 (1s)
Time = 2017-08-25 15:06:00, delta t in [0.33470263, 0.33470333], steps=359 (1s)
Time = 2017-08-25 15:08:00, delta t in [0.33470333, 0.33470403], steps=359 (1s)
Time = 2017-08-25 15:10:00, delta t in [0.33470403, 0.33470472], steps=359 (1s)
Time = 2017-08-25 15:12:00, delta t in [0.33470472, 0.33470540], steps=359 (1s)
Time = 2017-08-25 15:14:00, delta t in [0.33470540, 0.33470608], steps=359 (1s)
Time = 2017-08-25 15:16:00, delta t in [0.33470609, 0.33470676], steps=359 (1s)
Time = 2017-08-25 15:18:00, delta t in [0.33470676, 0.33470744], steps=359 (1s)
Time = 2017-08-25 15:20:00, delta t in [0.33470744, 0.33470811], steps=359 (1s)
Time = 2017-08-25 15:22:00, delta t in [0.33470811, 0.33470877], steps=359 (1s)
Time = 2017-08-25 15:24:00, delta t in [0.33470877, 0.33470943], steps=359 (1s)
Time = 2017-08-25 15:26:00, delta t in [0.33470943, 0.33471009], steps=359 (1s)
Time = 2017-08-25 15:28:00, delta t in [0.33471009, 0.33471074], steps=359 (1s)
Time = 2017-08-25 15:30:00, delta t in [0.33471074, 0.33471139], steps=359 (1s)
Time = 2017-08-25 15:32:00, delta t in [0.33471139, 0.33471204], steps=359 (1s)
Time = 2017-08-25 15:34:00, delta t in [0.33471204, 0.33471268], steps=359 (1s)
Time = 2017-08-25 15:36:00, delta t in [0.33471268, 0.33471332], steps=359 (1s)
Time = 2017-08-25 15:38:00, delta t in [0.33471332, 0.33471395], steps=359 (1s)
Time = 2017-08-25 15:40:00, delta t in [0.33471395, 0.33471458], steps=359 (1s)
Time = 2017-08-25 15:42:00, delta t in [0.33471458, 0.33471521], steps=359 (1s)
Time = 2017-08-25 15:44:00, delta t in [0.33471521, 0.33471583], steps=359 (1s)
Time = 2017-08-25 15:46:00, delta t in [0.33471583, 0.33471645], steps=359 (1s)
Time = 2017-08-25 15:48:00, delta t in [0.33471645, 0.33471706], steps=359 (1s)
Time = 2017-08-25 15:50:00, delta t in [0.33471706, 0.33471768], steps=359 (1s)
Time = 2017-08-25 15:52:00, delta t in [0.33471768, 0.33471828], steps=359 (1s)
Time = 2017-08-25 15:54:00, delta t in [0.33471828, 0.33471889], steps=359 (1s)
Time = 2017-08-25 15:56:00, delta t in [0.33471889, 0.33471949], steps=359 (1s)
Time = 2017-08-25 15:58:00, delta t in [0.33471949, 0.33472009], steps=359 (1s)
Time = 2017-08-25 16:00:00, delta t in [0.33472009, 0.33472068], steps=359 (1s)
Time = 2017-08-25 16:02:00, delta t in [0.33472068, 0.33472127], steps=359 (1s)
Time = 2017-08-25 16:04:00, delta t in [0.33472127, 0.33472186], steps=359 (1s)
Time = 2017-08-25 16:06:00, delta t in [0.33472186, 0.33472244], steps=359 (1s)
Time = 2017-08-25 16:08:00, delta t in [0.33472244, 0.33472302], steps=359 (1s)
Time = 2017-08-25 16:10:00, delta t in [0.33472302, 0.33472359], steps=359 (1s)
Time = 2017-08-25 16:12:00, delta t in [0.33472360, 0.33472417], steps=359 (1s)
Time = 2017-08-25 16:14:00, delta t in [0.33472417, 0.33472474], steps=359 (1s)
Time = 2017-08-25 16:16:00, delta t in [0.33472474, 0.33472530], steps=359 (1s)
Time = 2017-08-25 16:18:00, delta t in [0.33472530, 0.33472587], steps=359 (1s)
Time = 2017-08-25 16:20:00, delta t in [0.33472587, 0.33472643], steps=359 (1s)
Time = 2017-08-25 16:22:00, delta t in [0.33472643, 0.33472698], steps=359 (1s)
Time = 2017-08-25 16:24:00, delta t in [0.33472698, 0.33472754], steps=359 (1s)
Time = 2017-08-25 16:26:00, delta t in [0.33472754, 0.33472809], steps=359 (1s)
Time = 2017-08-25 16:28:00, delta t in [0.33472809, 0.33472863], steps=359 (1s)
Time = 2017-08-25 16:30:00, delta t in [0.33472863, 0.33472918], steps=359 (1s)
Time = 2017-08-25 16:32:00, delta t in [0.33472918, 0.33472972], steps=359 (1s)
Time = 2017-08-25 16:34:00, delta t in [0.33472972, 0.33473026], steps=359 (1s)
Time = 2017-08-25 16:36:00, delta t in [0.33473026, 0.33473079], steps=359 (1s)
Time = 2017-08-25 16:38:00, delta t in [0.33473079, 0.33473132], steps=359 (1s)
Time = 2017-08-25 16:40:00, delta t in [0.33473132, 0.33473185], steps=359 (1s)
Time = 2017-08-25 16:42:00, delta t in [0.33473185, 0.33473237], steps=359 (1s)
Time = 2017-08-25 16:44:00, delta t in [0.33473238, 0.33473290], steps=359 (1s)
Time = 2017-08-25 16:46:00, delta t in [0.33473290, 0.33473342], steps=359 (1s)
Time = 2017-08-25 16:48:00, delta t in [0.33473342, 0.33473393], steps=359 (1s)
Time = 2017-08-25 16:50:00, delta t in [0.33473393, 0.33473445], steps=359 (1s)
Time = 2017-08-25 16:52:00, delta t in [0.33473445, 0.33473496], steps=359 (1s)
Time = 2017-08-25 16:54:00, delta t in [0.33473496, 0.33473546], steps=359 (1s)
Time = 2017-08-25 16:56:00, delta t in [0.33473547, 0.33473597], steps=359 (1s)
Time = 2017-08-25 16:58:00, delta t in [0.33473597, 0.33473647], steps=359 (1s)
Time = 2017-08-25 17:00:00, delta t in [0.33473647, 0.33473697], steps=359 (1s)
Time = 2017-08-25 17:02:00, delta t in [0.33473697, 0.33473747], steps=359 (1s)
Time = 2017-08-25 17:04:00, delta t in [0.33473747, 0.33473796], steps=359 (1s)
Time = 2017-08-25 17:06:00, delta t in [0.33473796, 0.33473845], steps=359 (1s)
Time = 2017-08-25 17:08:00, delta t in [0.33473845, 0.33473894], steps=359 (1s)
Time = 2017-08-25 17:10:00, delta t in [0.33473894, 0.33473942], steps=359 (1s)
Time = 2017-08-25 17:12:00, delta t in [0.33473943, 0.33473991], steps=359 (1s)
Time = 2017-08-25 17:14:00, delta t in [0.33473991, 0.33474039], steps=359 (1s)
Time = 2017-08-25 17:16:00, delta t in [0.33474039, 0.33474086], steps=359 (1s)
Time = 2017-08-25 17:18:00, delta t in [0.33474086, 0.33474134], steps=359 (1s)
Time = 2017-08-25 17:20:00, delta t in [0.33474134, 0.33474181], steps=359 (1s)
Time = 2017-08-25 17:22:00, delta t in [0.33474181, 0.33474228], steps=359 (1s)
Time = 2017-08-25 17:24:00, delta t in [0.33474228, 0.33474275], steps=359 (1s)
Time = 2017-08-25 17:26:00, delta t in [0.33474275, 0.33474321], steps=359 (1s)
Time = 2017-08-25 17:28:00, delta t in [0.33474321, 0.33474367], steps=359 (1s)
Time = 2017-08-25 17:30:00, delta t in [0.33474367, 0.33474413], steps=359 (1s)
Time = 2017-08-25 17:32:00, delta t in [0.33474413, 0.33474459], steps=359 (1s)
Time = 2017-08-25 17:34:00, delta t in [0.33474459, 0.33474504], steps=359 (1s)
Time = 2017-08-25 17:36:00, delta t in [0.33474504, 0.33474549], steps=359 (1s)
Time = 2017-08-25 17:38:00, delta t in [0.33474549, 0.33474594], steps=359 (1s)
Time = 2017-08-25 17:40:00, delta t in [0.33474594, 0.33474639], steps=359 (1s)
Time = 2017-08-25 17:42:00, delta t in [0.33474639, 0.33474683], steps=359 (1s)
Time = 2017-08-25 17:44:00, delta t in [0.33474683, 0.33474728], steps=359 (1s)
Time = 2017-08-25 17:46:00, delta t in [0.33474728, 0.33474772], steps=359 (1s)
Time = 2017-08-25 17:48:00, delta t in [0.33474772, 0.33474815], steps=359 (1s)
Time = 2017-08-25 17:50:00, delta t in [0.33474815, 0.33474859], steps=359 (1s)
Time = 2017-08-25 17:52:00, delta t in [0.33474859, 0.33474902], steps=359 (1s)
Time = 2017-08-25 17:54:00, delta t in [0.33474902, 0.33474945], steps=359 (1s)
Time = 2017-08-25 17:56:00, delta t in [0.33474945, 0.33474988], steps=359 (1s)
Time = 2017-08-25 17:58:00, delta t in [0.33474988, 0.33475030], steps=359 (1s)
Time = 2017-08-25 18:00:00, delta t in [0.33475030, 0.33475073], steps=359 (1s)
Time = 2017-08-25 18:02:00, delta t in [0.33475073, 0.33475115], steps=359 (1s)
Time = 2017-08-25 18:04:00, delta t in [0.33475115, 0.33475157], steps=359 (1s)
Time = 2017-08-25 18:06:00, delta t in [0.33475157, 0.33475198], steps=359 (1s)
Time = 2017-08-25 18:08:00, delta t in [0.33475198, 0.33475240], steps=359 (1s)
Time = 2017-08-25 18:10:00, delta t in [0.33475240, 0.33475281], steps=359 (1s)
Time = 2017-08-25 18:12:00, delta t in [0.33475281, 0.33475322], steps=359 (1s)
Time = 2017-08-25 18:14:00, delta t in [0.33475322, 0.33475363], steps=359 (1s)
Time = 2017-08-25 18:16:00, delta t in [0.33475363, 0.33475403], steps=359 (1s)
Time = 2017-08-25 18:18:00, delta t in [0.33475403, 0.33475443], steps=359 (1s)
Time = 2017-08-25 18:20:00, delta t in [0.33475443, 0.33475484], steps=359 (1s)
Time = 2017-08-25 18:22:00, delta t in [0.33475484, 0.33475523], steps=359 (1s)
Time = 2017-08-25 18:24:00, delta t in [0.33475524, 0.33475563], steps=359 (1s)
Time = 2017-08-25 18:26:00, delta t in [0.33475563, 0.33475603], steps=359 (1s)
Time = 2017-08-25 18:28:00, delta t in [0.33475603, 0.33475642], steps=359 (1s)
Time = 2017-08-25 18:30:00, delta t in [0.33475642, 0.33475681], steps=359 (1s)
Time = 2017-08-25 18:32:00, delta t in [0.33475681, 0.33475720], steps=359 (1s)
Time = 2017-08-25 18:34:00, delta t in [0.33475720, 0.33475759], steps=359 (1s)
Time = 2017-08-25 18:36:00, delta t in [0.33475759, 0.33475797], steps=359 (1s)
Time = 2017-08-25 18:38:00, delta t in [0.33475797, 0.33475835], steps=359 (1s)
Time = 2017-08-25 18:40:00, delta t in [0.33475835, 0.33475873], steps=359 (1s)
Time = 2017-08-25 18:42:00, delta t in [0.33475873, 0.33475911], steps=359 (1s)
Time = 2017-08-25 18:44:00, delta t in [0.33475911, 0.33475949], steps=359 (1s)
Time = 2017-08-25 18:46:00, delta t in [0.33475949, 0.33475986], steps=359 (1s)
Time = 2017-08-25 18:48:00, delta t in [0.33475986, 0.33476024], steps=359 (1s)
Time = 2017-08-25 18:50:00, delta t in [0.33476024, 0.33476061], steps=359 (1s)
Time = 2017-08-25 18:52:00, delta t in [0.33476061, 0.33476098], steps=359 (1s)
Time = 2017-08-25 18:54:00, delta t in [0.33476098, 0.33476134], steps=359 (1s)
Time = 2017-08-25 18:56:00, delta t in [0.33476134, 0.33476171], steps=359 (1s)
Time = 2017-08-25 18:58:00, delta t in [0.33476171, 0.33476207], steps=359 (1s)
Time = 2017-08-25 19:00:00, delta t in [0.33476207, 0.33476243], steps=359 (1s)
Time = 2017-08-25 19:02:00, delta t in [0.33476243, 0.33476279], steps=359 (1s)
Time = 2017-08-25 19:04:00, delta t in [0.33476279, 0.33476315], steps=359 (1s)
Time = 2017-08-25 19:06:00, delta t in [0.33476315, 0.33476351], steps=359 (1s)
Time = 2017-08-25 19:08:00, delta t in [0.33476351, 0.33476386], steps=359 (1s)
Time = 2017-08-25 19:10:00, delta t in [0.33476386, 0.33476421], steps=359 (1s)
Time = 2017-08-25 19:12:00, delta t in [0.33476421, 0.33476456], steps=359 (1s)
Time = 2017-08-25 19:14:00, delta t in [0.33476457, 0.33476491], steps=359 (1s)
Time = 2017-08-25 19:16:00, delta t in [0.33476491, 0.33476526], steps=359 (1s)
Time = 2017-08-25 19:18:00, delta t in [0.33476526, 0.33476561], steps=359 (1s)
Time = 2017-08-25 19:20:00, delta t in [0.33476561, 0.33476595], steps=359 (1s)
Time = 2017-08-25 19:22:00, delta t in [0.33476595, 0.33476629], steps=359 (1s)
Time = 2017-08-25 19:24:00, delta t in [0.33476629, 0.33476663], steps=359 (1s)
Time = 2017-08-25 19:26:00, delta t in [0.33476663, 0.33476697], steps=359 (1s)
Time = 2017-08-25 19:28:00, delta t in [0.33476697, 0.33476731], steps=359 (1s)
Time = 2017-08-25 19:30:00, delta t in [0.33476731, 0.33476764], steps=359 (1s)
Time = 2017-08-25 19:32:00, delta t in [0.33476764, 0.33476798], steps=359 (1s)
Time = 2017-08-25 19:34:00, delta t in [0.33476798, 0.33476831], steps=359 (1s)
Time = 2017-08-25 19:36:00, delta t in [0.33476831, 0.33476864], steps=359 (1s)
