21.184275,-2.796706,20400.000000,19.055251,-0.833893
21.184275,-2.796706,20400.000000,19.055251,-0.833893
5.832756,0.712176,3000.000000,-8.480352,0.365144
5.737905,0.721461,3000.000000,-8.409514,0.358232
2.760789,0.935517,2880.000000,-6.171977,0.086077
2.757897,0.935652,2880.000000,-6.165942,0.085711
2.140221,0.961248,2160.000000,-4.848435,0.043469
2.502200,0.947031,2280.000000,-5.586592,0.076093
7.529494,0.520364,3240.000000,-11.813679,0.477374
14.865847,-0.869645,20880.000000,15.095992,-0.549222
14.864496,-0.869305,20880.000000,15.095858,-0.549166
14.853096,-0.866439,20880.000000,15.095243,-0.548689
14.912261,-0.881338,20880.000000,15.498477,-0.551374
17.091408,-1.471357,20760.000000,15.358628,-0.645963
21.271264,-2.827950,20520.000000,15.425169,-0.839534
20.052737,-2.401943,20640.000000,15.818381,-0.787351
21.000686,-2.731184,20640.000000,15.818381,-0.843329
10.402022,0.084591,3960.000000,-12.979640,0.777112
10.392877,0.086200,3960.000000,-12.972476,0.776418
10.513342,0.064893,3960.000000,-13.048841,0.785287
14.671464,-0.821070,4200.000000,-16.656605,1.085690
18.448009,-1.879246,4680.000000,-18.427736,1.377548
14.466427,-0.770526,4680.000000,-16.936612,1.064942
15.267041,-0.971921,4680.000000,-17.419640,1.126261
2.790849,0.934105,3360.000000,-4.959567,0.085478
5.196276,0.771564,3120.000000,-11.777858,0.150848
4.791598,0.805759,2640.000000,-10.514656,0.137105
1.779451,0.973211,1440.000000,-3.352139,-0.019622
1.781299,0.973156,1440.000000,-3.358502,-0.019521
1.954382,0.967685,1560.000000,-3.918738,-0.009276
1.954382,0.967685,1560.000000,-3.918738,-0.009276
1.954382,0.967685,1560.000000,-3.918738,-0.009276
1.954382,0.967685,1560.000000,-3.918738,-0.009276
17.650913,-1.635810,3840.000000,-22.280930,1.264008
17.532852,-1.600668,3840.000000,-22.195417,1.255331
17.524231,-1.598111,3840.000000,-22.188173,1.254687
18.561039,-1.914636,3960.000000,-23.003590,1.341526
2.825532,0.932457,2280.000000,-4.062119,0.113810
2.854884,0.931046,1080.000000,5.200837,-0.059053
3.364329,0.904242,960.000000,6.321305,-0.079897
2.101829,0.962626,960.000000,3.459902,-0.032029
11.185688,-0.058535,21120.000000,15.439188,-0.361422
10.880743,-0.001606,21240.000000,17.633037,-0.192150
14.293160,-0.728368,21240.000000,17.410186,-0.340589
12.585265,-0.339999,21240.000000,17.309563,-0.208975
12.592151,-0.341466,21240.000000,17.309035,-0.209251
12.511058,-0.324243,21240.000000,17.323483,-0.206199
12.509596,-0.323934,21240.000000,17.323508,-0.206113
11.590579,-0.136554,21240.000000,17.345631,-0.174296
4.519383,0.827202,12960.000000,8.413681,-0.148013
1.637186,0.977324,1920.000000,-1.184021,0.069365
1.748347,0.974140,1920.000000,-1.627985,0.086823
3.504680,0.896085,2280.000000,-5.094521,0.239675
3.509555,0.895796,2280.000000,-5.100375,0.240075
6.192497,0.675577,2520.000000,-7.001726,0.460874
7.116362,0.571554,2760.000000,-7.872880,0.531751
7.195869,0.561927,2760.000000,-7.943108,0.537720
2.362512,0.952780,240.000000,4.683517,-0.029026
2.360131,0.952875,240.000000,4.678714,-0.028839
3.561407,0.892694,86280.000000,6.964923,-0.106563
3.430958,0.900411,0.000000,6.687936,-0.101423
7.359660,0.541758,12960.000000,13.167151,-0.260916
7.261951,0.553844,12960.000000,12.976544,-0.258099
5.429333,0.750614,85920.000000,10.352786,-0.191296
5.410885,0.752306,85920.000000,10.320078,-0.190636
6.764772,0.612844,12960.000000,10.801405,-0.216544
5.840165,0.711444,12960.000000,9.412827,-0.179623
5.752349,0.720057,12960.000000,9.178791,-0.176920
5.754272,0.719869,12960.000000,9.181615,-0.176997
5.381699,0.754970,12960.000000,8.731490,-0.163376
5.088842,0.780912,13080.000000,8.262621,-0.151647
10.045224,0.146312,13200.000000,15.915618,-0.357408
10.060436,0.143725,13200.000000,15.935696,-0.357942
4.775311,0.807077,1680.000000,7.708974,-0.153834
4.070398,0.859831,1800.000000,6.128113,-0.123720
4.068328,0.859973,1800.000000,6.123130,-0.123637
5.529721,0.741306,1320.000000,9.295462,-0.183553
5.504341,0.743675,1320.000000,9.245277,-0.182696
3.361918,0.904379,1800.000000,4.327040,-0.107118
3.587851,0.891095,3480.000000,-7.383697,0.154539
4.732520,0.810519,4320.000000,-9.592944,0.269867
10.250996,0.110979,21000.000000,15.086464,-0.366438
10.268037,0.108021,21000.000000,15.085397,-0.367044
10.383416,0.087863,21000.000000,14.993090,-0.373151
9.449510,0.244563,21000.000000,15.085665,-0.334887
9.712170,0.201983,21000.000000,15.055754,-0.346006
9.710443,0.202267,21000.000000,15.055839,-0.345934
4.628643,0.818746,13080.000000,7.517445,-0.138639
5.278032,0.764319,13080.000000,8.347668,-0.161612
20.289399,-2.482716,20400.000000,18.269073,-0.181572
20.290019,-2.482929,20400.000000,18.269133,-0.181621
21.402122,-2.875193,20160.000000,19.063106,-0.841135
21.557547,-2.931682,20040.000000,19.149068,-0.849655
21.266078,-2.826084,20400.000000,18.683589,-0.832299
21.736235,-2.997131,20400.000000,19.059456,-0.858801
19.620533,-2.256877,20760.000000,17.868090,-0.759411
19.613757,-2.254627,20760.000000,17.865286,-0.759115
5.931363,0.702362,13080.000000,9.514171,-0.106043
6.303333,0.663860,13080.000000,9.931098,-0.125713
6.510456,0.641406,13080.000000,10.367568,-0.184595
7.956095,0.464475,13080.000000,12.665550,-0.253318
7.954387,0.464705,13080.000000,12.662927,-0.253249
7.969992,0.462603,13080.000000,12.684707,-0.253788
10.688884,0.033405,21120.000000,14.970704,-0.359538
7.320638,0.546604,13080.000000,11.622045,-0.224517
6.720765,0.617865,5160.000000,-12.576285,0.457439
5.332449,0.759435,5160.000000,-11.008221,0.273924
5.287133,0.763506,5160.000000,-10.924461,0.266583
4.766942,0.807753,13320.000000,6.672104,-0.106827
4.892961,0.797454,13200.000000,7.114295,-0.130480
3.898095,0.871446,3120.000000,5.319348,-0.085430
3.899821,0.871332,3120.000000,5.324040,-0.085511
3.534288,0.894322,3000.000000,4.318521,-0.070409
15.791466,-1.109719,20640.000000,16.482257,-0.597927
15.174606,-0.948115,20760.000000,15.583284,-0.570595
15.187010,-0.951301,20760.000000,15.587109,-0.571178
11.136143,-0.049178,20760.000000,14.599262,-0.416099
10.664039,0.037894,20760.000000,14.495484,-0.400157
7.067332,0.577438,86040.000000,12.648309,-0.265072
6.927830,0.593955,0.000000,12.150690,-0.263418
6.930147,0.593683,0.000000,12.154887,-0.263500
17.591497,-1.618094,20760.000000,16.676073,-0.677849
17.592303,-1.618334,20760.000000,16.676384,-0.677884
17.612127,-1.624239,20760.000000,16.911761,-0.678323
17.034454,-1.454913,20760.000000,16.290533,-0.655428
17.023383,-1.451723,20760.000000,16.288955,-0.654987
19.424078,-2.191983,15960.000000,21.179969,-0.811872
18.902544,-2.022875,16080.000000,21.866405,-0.785475
18.686288,-1.954104,19200.000000,22.040339,-0.770094
12.594671,-0.342003,20760.000000,13.942213,-0.464318
14.081178,-0.677481,20640.000000,14.170811,-0.514750
16.398040,-1.274907,20520.000000,14.531486,-0.606268
17.191948,-1.500518,20400.000000,15.703784,-0.641108
20.192454,-2.449514,20280.000000,16.686240,-0.782175
20.204161,-2.453515,20280.000000,17.087228,-0.782605
20.198075,-2.451435,20280.000000,17.085053,-0.782321
20.197346,-2.451186,20280.000000,17.084584,-0.782289
13.959231,-0.648552,20880.000000,14.507111,-0.510711
13.944887,-0.645166,20880.000000,14.507688,-0.510160
13.943303,-0.644792,20880.000000,14.507717,-0.510099
11.973053,-0.212801,20880.000000,14.688011,-0.438984
12.092143,-0.237047,20880.000000,14.446494,-0.446051
10.787817,0.015429,21000.000000,14.686179,-0.396211
7.626468,0.507930,86040.000000,13.414327,-0.279451
9.540733,0.229907,21000.000000,14.767779,-0.344209
75.771437,-47.572534,23400.000000,-93.726066,5.591448
75.771437,-47.572534,23400.000000,-93.726066,5.591448
25.985659,-4.712776,3480.000000,-25.179558,1.925892
25.799608,-4.631264,3480.000000,-25.081615,1.912442
28.857535,-6.045279,3000.000000,-27.684587,2.128347
32.271622,-7.810921,23400.000000,-29.770155,2.385446
30.073346,-6.651441,2520.000000,-28.225618,2.213639
30.086637,-6.658205,2520.000000,-28.234546,2.214617
61.157180,-30.642779,23400.000000,-77.103940,4.554791
55.131911,-24.714957,23400.000000,-66.165884,4.122133
104.101277,-90.683636,23400.000000,-178.827364,7.685041
104.101277,-90.683636,23400.000000,-178.827364,7.685041
104.101277,-90.683636,23400.000000,-178.827364,7.685041
129.870736,-141.692883,23400.000000,-242.710391,9.560780
129.916261,-141.792941,23400.000000,-242.819746,9.564026
128.840708,-139.438414,23400.000000,-239.740730,9.487827
23.859966,-3.816365,4560.000000,-20.740624,1.789719
33.336467,-8.401970,23400.000000,-33.576550,2.481714
27.842296,-5.558278,4320.000000,-26.147802,2.052182
28.096352,-5.678510,4320.000000,-26.245863,2.070491
28.109971,-5.684986,4320.000000,-26.254462,2.071505
7.844469,0.479397,3480.000000,-16.804224,0.270247
36.254932,-10.120233,4320.000000,-37.120739,2.486821
38.380050,-11.462087,23400.000000,-40.142337,2.653295
81.144154,-54.705001,23400.000000,-105.874029,5.995474
81.144154,-54.705001,23400.000000,-105.874029,5.995474
81.144154,-54.705001,23400.000000,-105.874029,5.995474
90.328427,-68.028527,23400.000000,-133.937446,6.676542
89.769606,-67.177073,23400.000000,-132.300584,6.636007
89.769606,-67.177073,23400.000000,-132.300584,6.636007
89.795737,-67.216770,23400.000000,-132.372598,6.637886
38.127202,-11.298428,23400.000000,-38.824087,2.829169
38.127202,-11.298428,23400.000000,-38.824087,2.829169
38.127202,-11.298428,23400.000000,-38.824087,2.829169
38.127202,-11.298428,23400.000000,-38.824087,2.829169
38.127202,-11.298428,23400.000000,-38.824087,2.829169
38.127202,-11.298428,23400.000000,-38.824087,2.829169
38.127202,-11.298428,23400.000000,-38.824087,2.829169
38.127202,-11.298428,23400.000000,-38.824087,2.829169
88.643589,-65.477453,23400.000000,-128.913130,6.554257
23.323247,-3.602118,4320.000000,-26.956991,1.691879
49.201392,-19.480214,23400.000000,-54.072518,3.653940
44.682438,-15.890925,23400.000000,-47.198269,3.302773
43.653602,-15.122036,23400.000000,-45.597032,3.224249
43.921435,-15.320473,23400.000000,-46.158383,3.243916
45.265112,-16.334324,23400.000000,-48.234110,3.346079
45.248372,-16.321505,23400.000000,-48.209575,3.344838
39.560134,-12.240220,23400.000000,-39.889125,2.928565
12.344403,-0.289199,4080.000000,-16.637862,0.899515
10.462915,0.073842,4080.000000,-15.459719,0.741883
2.083452,0.963276,2520.000000,0.082325,0.017751
2.161612,0.960469,2400.000000,1.171512,0.001967
2.276334,0.956162,2760.000000,0.435133,0.006560
2.310591,0.954833,2640.000000,1.048884,-0.003289
2.311112,0.954812,2640.000000,1.054089,-0.003372
2.303648,0.955104,2640.000000,0.994412,-0.002562
20.959013,-2.716391,19920.000000,19.239357,-0.806858
12.432780,-0.307724,20880.000000,14.947753,-0.456277
11.383013,-0.096211,20880.000000,15.131664,-0.415257
11.457241,-0.110554,20880.000000,15.505897,-0.417864
12.814161,-0.389185,20880.000000,15.569113,-0.469256
12.797500,-0.385575,20880.000000,15.570357,-0.468623
9.081405,0.302272,13080.000000,15.407084,-0.322263
9.079625,0.302546,13080.000000,15.404677,-0.322192
18.953687,-2.039255,20760.000000,17.267585,-0.739657
19.627098,-2.259057,20640.000000,18.271433,-0.767273
21.918353,-3.064392,20160.000000,20.597085,-0.875073
21.918181,-3.064328,20160.000000,20.596832,-0.875057
21.916658,-3.063763,20160.000000,20.595579,-0.874917
21.919547,-3.064834,20160.000000,20.872723,-0.875918
22.019390,-3.101949,20040.000000,21.017295,-0.888250
22.015513,-3.100505,20160.000000,21.011363,-0.886909
10.371655,0.089928,20880.000000,15.285048,-0.386066
6.182861,0.676586,1080.000000,9.831132,-0.239747
5.917226,0.703779,1200.000000,9.310240,-0.229804
9.732594,0.198623,20880.000000,14.684829,-0.376775
9.714180,0.201652,20880.000000,14.682791,-0.376157
9.716177,0.201324,20880.000000,14.683135,-0.376224
9.023889,0.311083,20880.000000,14.621628,-0.348705
9.214117,0.281731,20880.000000,14.125193,-0.354770
20.986166,-2.726026,19560.000000,19.347304,-0.862414
21.657190,-2.968112,19920.000000,18.739686,-0.887216
21.657496,-2.968224,19920.000000,18.739434,-0.887228
21.927368,-3.067736,19920.000000,18.560640,-0.893213
21.926374,-3.067367,19920.000000,18.561892,-0.893268
20.777161,-2.652180,20520.000000,16.842075,-0.813709
20.664834,-2.612797,20520.000000,16.783455,-0.808713
20.676073,-2.616728,20520.000000,16.830915,-0.807819
26.624416,-4.997081,5880.000000,-24.099797,2.066091
28.828484,-6.031101,23400.000000,-26.841627,2.230849
24.551693,-4.099676,5880.000000,-23.933810,1.895753
18.556205,-1.913118,5160.000000,-20.863317,1.399681
20.011401,-2.387932,5160.000000,-21.743527,1.511624
20.024734,-2.392448,5160.000000,-21.751578,1.512649
56.719013,-26.216799,23400.000000,-72.848789,4.279198
57.271056,-26.749176,23400.000000,-74.266236,4.319196
